"","ProbeName","Symbol","Amp","var_A_layer","sd_A_layer","cv_A_layer","var_A_subject","sd_A_subject","cv_A_subject","phase","var_phi_layer","sd_phi_layer","cv_phi_layer","var_phi_subject","sd_phi_subject","cv_phi_subject","magn","var_magn_layer","sd_magn_layer","cv_magn_layer","var_magn_subject","sd_magn_subject","cv_magn_subject"
"360","A_23_P145024","ADRB2",0.281626610803628,0.0207548687976016,0.144065501760837,0.511547901491774,0.000127313686747415,0.0112833366850154,0.0400648811304378,3.16502238703091,0.220104120773805,0.469152555970662,0.0195480231654442,0.00148330984058748,0.0385137617039348,0.00160474007099728,9.2313122218752,0.0177722145818567,0.13331246971629,0.0144413347216642,0.0355096462027996,0.188440033439818,0.0204131361729133
"361","A_23_P89589","PER1",0.716231078380149,0.0144655106101572,0.120272651131324,0.167924367933512,0.0353858400199863,0.188111243736217,0.262640437443255,6.30183833767931,0.0239879628310654,0.154880479180126,0.00645335329917191,0.250506307302404,0.500506051214572,0.0208544188006072,9.55402394082182,1.52331572373308e-10,1.23422677159956e-05,1.29183973082382e-06,0.117634351976138,0.342978646530857,0.0358988682313637
"362","A_23_P39766","GLS",0.164439899139146,0.0626562800865218,0.250312365029221,1.52221186183903,0.00296053630034182,0.0544108105098777,0.330885696200995,11.4757426819155,0.0442032918851096,0.210245789220877,0.00876024121753655,0.00098226487549172,0.0313411052053325,0.00130587938355552,9.3187211054649,0.276582575439583,0.525911185885586,0.0564359829995523,0.0184504658372591,0.135832491831885,0.0145763018653093
"363","A_23_P129389","ZDHHC7",0.212249452226883,0.00901842620370898,0.0949653947694053,0.447423509333218,0.0352135318639256,0.187652689466273,0.884113892862643,-0.73979256937305,0.00770107520279499,0.0877557701965802,0.00365649042485751,0.00433323693265735,0.0658273266406692,0.00274280527669455,8.97559123836678,0.15244963787084,0.390447996371912,0.0435010893436095,0.0815920208413491,0.285643170479095,0.031824440629392
"364","A_23_P46928","PFKP",0.288672503859605,0.0349838199442255,0.187039621321862,0.647930158990232,0.0066962454307334,0.0818305898227148,0.283472061691449,-7.18342357565055,0.0789158745688552,0.280919694163395,0.0117049872568081,0.0402692822735368,0.200672076466899,0.00836133651945411,10.7213690269381,0.0342741080095193,0.185132676774035,0.0172676340408466,0.0774297262662811,0.27826197416514,0.0259539591880468
"365","A_24_P350589","RNF150",0.231729185588386,0.00608260040582979,0.0779910277264621,0.336561091898866,0.059986880397079,0.244922192536893,1.05693286719586,6.8104982044802,0.00525706794830561,0.0725056408033583,0.00302106836680659,0.737117761986565,0.858555625446927,0.0357731510602886,5.30898676518334,1.39152754038576,1.17963025579449,0.22219498898181,0.0269829642005502,0.164264920785146,0.0309409173634421
"366","A_32_P212058","CEP19",0.492840803143571,0.000108806462588501,0.010431033629919,0.0211651177487435,0.0104899861363551,0.102420633352636,0.207816870476935,-1.6571140098811,0.00208727440252719,0.0456866983106373,0.00190361242960989,0.267152873085307,0.516868332445805,0.0215361805185752,4.86738821640161,0.367248655337573,0.606010441607711,0.124504234029585,0.0375374297157252,0.193745786317342,0.0398048763943829
"367","A_23_P48713","PTGR2",0.2472236843443,0.00118697397237069,0.0344524886237655,0.139357556761369,0.00693554842351731,0.0832799401027481,0.336860686805261,2.16896601047792,0.0477235649711581,0.218457238312577,0.00910238492969072,0.0264799092690339,0.162726486071057,0.00678027025296071,6.61067704869335,0,0,0,0.0222407070186897,0.1491331855044,0.0225594420066061
"368","A_24_P328872","CCT5",0.185020454685612,0.000117244567702189,0.0108279530707419,0.0585230054111629,0.0200278538141448,0.141519800078098,0.764887321883243,-1.57373200950549,0.0179334115925599,0.133915688373543,0.00557982034889763,0.200989994635631,0.448319076814306,0.0186799615339294,4.84856896410574,0.0170841968279723,0.130706529400686,0.0269577540029469,0.0390881360872705,0.19770719786409,0.0407764021359145
"369","A_24_P102821","PTAFR",0.220459481450277,0.00436267343926179,0.0660505370096398,0.299603975184606,0.00178695108941225,0.0422723442620853,0.191746546730491,-5.54148629549833,0.167384425952489,0.409126418057413,0.0170469340857255,0.0861732839742552,0.293552864019848,0.0122313693341603,6.37076192691105,0.00696954204058208,0.0834837830993665,0.0131042070096386,0.0657581269837509,0.256433474772212,0.0402516178934578
"370","A_23_P218597","NPAS2",0.312474983531486,0.00620786866399858,0.078790028963052,0.252148277832017,7.06416426667924e-05,0.00840485827761494,0.0268976997218341,-6.03961400637789,0.073084866030072,0.270342127738301,0.0112642553224292,0.333996797129677,0.577924560067901,0.0240801900028292,6.57293162609639,0.590994456113358,0.768761638034416,0.116958715192201,0.0510254560178103,0.225888149352307,0.0343664231125526
"371","A_23_P105833","BIVM",0.17019556313027,0.010049107934156,0.100245238960042,0.589000307154384,0.0325534042949629,0.180425619840872,1.060107658052,-0.831072554550026,0.0169553021006683,0.13021252666571,0.00542552194440459,0.0108107114377858,0.103974571111334,0.00433227379630557,7.75852968185662,0.0706806463587585,0.26585832008564,0.0342665854211206,0.0462659728274568,0.215095264539824,0.027723714848037
"372","A_23_P321913","DEF6",0.216537508368623,0.00609920032704698,0.078097377209782,0.360664430833076,0.00204872880876904,0.0452628855550443,0.209030231741611,-7.0862994744617,0.0111150685990923,0.105428025681468,0.0043928344033945,0.708105986449094,0.841490336515574,0.0350620973548156,7.76123028751317,0.194950280391968,0.441531743357109,0.0568894011645908,0.0798187376494306,0.282522101169856,0.0364017160558164
"373","A_23_P107116","RNF112",0.206898133174766,0.0503214790431406,0.224324494969097,1.08422677153694,0.0019986225139968,0.0447059561355845,0.216077136364597,-9.31224490159542,0.846441308120337,0.920022449791491,0.0383342687413121,0.0370632324213351,0.192518135305054,0.00802158897104392,7.58612961872337,4.4240092187751,2.10333288349113,0.277260340806711,0.151533460258954,0.389272989377575,0.0513137804048072
"374","A_23_P146728","ALG2",0.227960479870508,4.27722666131394e-11,6.54005096410872e-06,2.86894068999318e-05,0.0508009014982581,0.225390553258689,0.988726437962937,-1.75493214533962,2.01473407244557e-10,1.41941328458119e-05,5.9142220190883e-07,0.0541412440478333,0.232682711106419,0.00969511296276747,7.67595380851196,0,0,0,0.0467555934697989,0.216230417540639,0.0281698435054231
"375","A_24_P675386","C11orf58",0.298648327290865,0.000483922656802066,0.0219982421298172,0.0736593515502678,0.00252915893855327,0.0502907440644227,0.16839452784024,-9.31878884325647,0.00387967337397324,0.062287024121989,0.00259529267174954,0.104553213855188,0.323346893993414,0.0134727872497256,8.43534231404465,0.0428558135087757,0.207016457096473,0.0245415597126147,0.0128874737694032,0.113523009867618,0.0134580205095654
"376","A_23_P166797","RTP4",0.249997939548727,0,0,0,0.0109411288955292,0.104599851316956,0.418402853662593,0.222153349751584,0,0,0,0.19604341276323,0.442767899427262,0.0184486624761359,6.15555403655856,1.09575263041319,1.04678203577115,0.170054885320506,0.0575096663421481,0.239811731035302,0.0389585940779712
"377","A_24_P417162","TBL1X",0.156840158881913,0.0135592414377281,0.116444155876232,0.742438395283085,0.0025691941557082,0.0506872188594739,0.323177553636865,4.31221216935672,0.255173694774418,0.505147201095302,0.0210478000456376,0.430862329705684,0.656401043345975,0.0273500434727489,7.7806237773448,0.0891093294511154,0.298511858141541,0.0383660573604306,0.016914358022202,0.130055211438074,0.0167152679733418
"378","A_23_P309381","HIST2H2AA4",0.226303796656502,0.00697074826266007,0.0834910070765713,0.368933302534465,0.0214136386624712,0.146333996946954,0.646626345244525,-7.40510136916783,0.0202168140987777,0.142185843524514,0.00592441014685477,0.109067477319305,0.330253656027158,0.0137605690011316,7.53879311711305,0.35863037672758,0.59885755963132,0.0794367945012198,0.166046240127772,0.40748771776309,0.0540521156944993
"379","A_32_P202703","LOC102724951",0.24851184561998,3.56655067412255e-06,0.00188853135375682,0.00759936150747808,0.0320086577125549,0.178909635605674,0.719923974486346,0.155501388211503,0.0348070268098977,0.18656641393857,0.00777360058077374,0.0197395228615646,0.140497412294905,0.00585405884562105,6.35036110694887,0.0478826856016543,0.218821126954539,0.0344580604581831,0.466359031020896,0.682904847706396,0.107537955118667
"380","A_23_P41888","PHYKPL",0.231807168111227,0.00250534549755941,0.050053426431758,0.215927000185521,0.00309514222596758,0.0556340024262823,0.240001216871722,3.72827789354651,0.0419386060158361,0.204789174557241,0.00853288227321837,0.0930651459051124,0.305065805860166,0.0127110752441736,8.11840928118826,0.205218800480034,0.453010817177729,0.0558004408853139,0.00569848733627115,0.0754883258277142,0.00929841342227394
"381","A_23_P66158","KNOP1",0.234404075067852,0.000344108316356666,0.0185501567744498,0.0791375182751417,0.0126572153949846,0.112504290562559,0.479958765776545,0.953174361133666,0.000406764072102035,0.0201683928983455,0.000840349704097731,0.0440573789699124,0.209898496826234,0.00874577070109306,8.55197596542842,0.0404906414985488,0.201222865247836,0.0235294002299918,0.0229077217976174,0.151352970891282,0.0176980117230369
"382","A_32_P149251","DNAJC18",0.120672542395473,0.00894431819562708,0.0945744056054654,0.783727629567316,0.0041675827681649,0.0645568181384809,0.534975205270084,-5.28456353040941,5.43045576072029,2.33033383031708,0.0970972429298785,1.0294365981653,1.01461155038039,0.0422754812658495,5.41417470840625,2.17874572920282,1.4760574952226,0.272628345910378,0.0493613142615352,0.222174062981112,0.0410356286870751
"383","A_23_P122906","AUTS2",0.173650331117379,0.00710722379253457,0.0843043521565439,0.485483394209933,0.00149230926030344,0.0386304188471137,0.222460957019434,-10.5207789380474,0.0802015701261728,0.283198817310689,0.0117999507212787,0.577795301771819,0.760128477148317,0.0316720198811799,10.332241861691,0.00570158632176052,0.0755088492943742,0.00730807992158407,0.0681336610599848,0.261024253777278,0.0252630801012394
"384","A_23_P13740","NAV3",0.246307826853591,0.000919139586290889,0.030317314958467,0.123087095305697,4.72698445039775e-07,0.000687530686616805,0.0027913472965903,4.45848993672303,0.0830925737600412,0.288257825149711,0.0120107427145713,0.0258266133558816,0.160706606447531,0.00669610860198046,6.24326345364775,0.00934725483374967,0.096681202070256,0.01548568353523,0.0474373975837754,0.217801280032454,0.0348858063814685
"385","A_23_P140563","TTC23",0.266079096494758,0.00190196510493857,0.043611524909576,0.163904363341955,0.0570229261183375,0.238794736370669,0.8974577090665,-0.908661297610533,0.00157952585999288,0.0397432492379885,0.00165596871824952,0.0540952584370645,0.232583873983268,0.00969099474930281,6.71884367930217,0.0446135706646654,0.211219247855553,0.0314368450788976,0.0406458371712489,0.201608127741043,0.0300063727278118
"386","A_24_P108311","NEDD4L",0.284634421475792,0.000459610578958442,0.0214385302424966,0.0753195278748811,0.017263809454253,0.131391816542177,0.461616047212165,4.36009055040536,0.0270676271403867,0.164522421391088,0.00685510089129533,0.306431526838231,0.553562577165609,0.0230651073819004,7.79761368833149,1.23239081182872,1.11013098859041,0.142368041424216,0.0361023525041989,0.190006190699669,0.0243672228830723
"387","A_23_P202448","CXCL12",0.157352423712655,0.0321626419260268,0.179339460036063,1.13973115764368,0.00307536098941214,0.0554559373684382,0.352431415163377,9.21490963382444,1.24750017598362,1.11691547396552,0.0465381447485633,0.0755111652777922,0.274792949832765,0.0114497062430319,8.66233787793439,18.0323722478163,4.24645407932505,0.490220323792963,0.0790143103120898,0.281094842201151,0.0324502283520001
"388","A_23_P395075","KDM3A",0.21988413819351,0.00164688008239907,0.0405817703211561,0.184559789780935,0.0054248153314604,0.0736533456908809,0.334964342112127,-8.69055042587608,0.024599092727084,0.156840979106495,0.00653504079610396,0.499316633967364,0.706623403212322,0.0294426418005134,7.17008994578742,0.308573809336807,0.555494202793159,0.0774738123221903,0.0127406297788908,0.112874398243759,0.015742396413043
"389","A_24_P182764","ATG4B",0.273333839309997,0,0,0,0.0132030777776153,0.114904646457902,0.420382074711154,0.82722916298996,0,0,0,0.0575058325315077,0.239803737526144,0.00999182239692266,9.3105338767095,0.00359994916637547,0.0599995763849668,0.00644426809240843,0.00659936948899117,0.0812365034266688,0.00872522505179683
"390","A_23_P35796","PPP2R5B",0.29174062994364,0.000609445836311635,0.024686956805399,0.0846195362304115,0.0208681692621041,0.144458192090667,0.495159663289184,-0.55012142972493,0.00936308760600174,0.0967630487634703,0.00403179369847793,0.00312683555683359,0.0559181147467759,0.00232992144778233,8.51510763050407,0.203458715422154,0.451063981517205,0.0529721996585618,0.012747145556416,0.112903257510207,0.0132591697497455
"391","A_24_P273756","TP63",0.184010612427073,0.00478751950566914,0.0691919034690414,0.376021266145525,0.00868371464990544,0.0931864509996246,0.506418894924097,11.6224565310885,0.00139037198949025,0.0372876921985023,0.00155365384160426,0.100045020474211,0.316298941626765,0.0131791225677819,8.46854060942176,0.577669310941367,0.760045597935655,0.0897493007343034,0.363922832365149,0.603260169715479,0.0712354344790313
"392","A_23_P30495","HMGCR",0.379545920926426,0,0,0,0.00893913085078494,0.0945469769521212,0.249105501440625,1.26453867002022,0,0,0,0.0238140582843005,0.154318042640193,0.00642991844334139,10.4423648236689,0.855899892037734,0.925148578357949,0.0885956958964876,0.0726473711325217,0.269531762752596,0.0258113719740637
"393","A_24_P414719","NFYA",0.555274907978907,0.015282820305065,0.123623704462635,0.22263513565308,0.0604414596783461,0.245848448598615,0.442750870003214,0.681175313532121,0.00161034541205964,0.0401291092856499,0.00167204622023541,0.0210569094885156,0.145109991001707,0.00604624962507114,7.14418819671846,0.0103894377735908,0.101928591541288,0.0142673441312908,0.0127658132352494,0.112985898391124,0.0158150786737423
"394","A_23_P365226","FAM161B",0.33378680644411,0.0048742924485302,0.0698161331536644,0.209163848917302,0.0352261769417534,0.187686379212114,0.562294181761017,0.630082688546423,0.00121236718830384,0.0348190635759183,0.00145079431566326,0.0546666808274505,0.233809069172799,0.0097420445488666,5.71516864618191,0.0127903215150496,0.113094303636609,0.019788445562698,0.0448112645925709,0.211686713311372,0.0370394517496508
"395","A_23_P255916","RPUSD3",0.299912842623611,7.40118141481478e-05,0.00860301192305043,0.0286850401196296,0.0254449892416609,0.159514855865092,0.531870707735187,-1.26162033405296,0.00700005240330623,0.0836663158224756,0.00348609649260315,0.0141897819187203,0.119120871045843,0.00496336962691011,8.29431195569543,0.0231943105138305,0.152296784318746,0.0183615934790309,0.0303032036011161,0.174078153715841,0.0209876545089804
"396","A_24_P13381","TRPV4",0.0772029174730539,0.0339441233071103,0.184239309885568,2.38642937230802,0.015651553097795,0.125106167305193,1.62048496870418,-4.88169817334873,1.17210191420651,1.08263655684007,0.0451098565350027,0.120950226130152,0.34777899035185,0.0144907912646604,5.8027083189399,0.015400239615139,0.124097701893061,0.0213861691941345,0.0566240980432113,0.23795818549319,0.0410081245539259
"397","A_24_P313096","TUBGCP3",0.25494928324989,0.00204414210816935,0.0452121898183371,0.177337975780941,0.00336816827159843,0.0580359222516403,0.227637126536873,-10.2770436676481,0.0277619637821085,0.16661921792551,0.0069424674135629,0.105166672643187,0.324294114413424,0.013512254767226,8.02405094058229,0.0245519964679848,0.156690767015753,0.0195276386174565,0.0151536481221003,0.123100154841902,0.0153413974753466
"398","A_32_P78816","PSPH",0.307875466314853,0,0,0,0.0580776279627064,0.24099300397046,0.782761312081962,1.68656057865988,0,0,0,0.0493262776635862,0.222095199550972,0.00925396664795718,8.5325384778324,0.0431698805101397,0.207773628042973,0.0243507402378285,1.35416312233862,1.16368514742546,0.136382056810963
"399","A_23_P84219","LIPH",0.163383665933576,0.0170091821824137,0.130419255412741,0.79823925278897,0.0213798022458908,0.146218337584213,0.894938528577623,4.28371368624197,0.220393692826703,0.469461066358758,0.0195608777649483,0.0537667246909421,0.231876528978123,0.00966152204075511,8.02415969132954,0.420666966982753,0.648588441912707,0.0808294534085028,0.103767524455438,0.3221296702501,0.0401449725132185
"400","A_23_P361544","CES4A",0.220844914285482,0.00224934282050117,0.0474272371164627,0.214753585202122,0.0120134794534078,0.109606019238944,0.496303116571923,2.4647402948131,0.0261335329651947,0.161658692822857,0.00673577886761903,0.195293854601482,0.441920642877748,0.0184133601199062,6.89095789940302,2.70169464945144,1.64368325703325,0.238527543054014,0.0511351270365631,0.226130774191756,0.0328155791245433
"401","A_23_P111132","HSPA1A",0.28729828821401,0,0,0,0.0204286255626454,0.142928742954821,0.497492497582697,0.994137720829678,0,0,0,0.0922908592941167,0.30379410674685,0.0126580877811188,11.993717678326,0.0181840979175121,0.134848425713881,0.0112432549548475,0.0857165798694641,0.292773939874204,0.0244106079304568
"402","A_23_P105625","COQ5",0.249746006677253,0.00021505950511007,0.0146649072656485,0.0587192862891296,0.0334791061217443,0.18297296554886,0.732636201007676,0.748285994727318,0.000135783164244322,0.0116526033247649,0.00048552513853187,0.00110498358973041,0.0332412934425002,0.00138505389343751,8.48079326813644,0,0,0,0.0353372537608902,0.187982057018456,0.0221656219029335
"403","A_23_P115149","WDR77",0.255954084554682,0.00496937644599136,0.0704938043092537,0.275415820895773,0.0261861157839956,0.161821246392418,0.632227638304582,1.50019591295623,0.0130182436943358,0.114097518353099,0.00475406326471246,0.00636073291436959,0.079754203114128,0.003323091796422,7.82436742366574,0.00273878781998899,0.0523334292779385,0.00668851888520083,0.0238157465321485,0.154323512570666,0.0197234490936476
"404","A_23_P309198","LINC01547",0.134706384905522,0.0159439754355757,0.126269455671495,0.937368007908873,0.0128152790226312,0.11320458922955,0.840380278254425,2.50153526005656,0.518207838284181,0.719866541995237,0.0299944392498016,0.578225850008607,0.760411631952463,0.0316838179980193,4.99147178336719,0.0215618538404876,0.146839551349381,0.0294180870337055,0.0196701314370503,0.14025024576467,0.0280979742752465
"405","A_23_P203957","TMTC1",0.285967469277831,0,0,0,0.0154282438673432,0.124210482115413,0.434351789835005,4.07940360032559,0,0,0,0.118853694487178,0.344751641746892,0.0143646517394539,6.38132251652097,3.33000097754368,1.82482902693477,0.285964080676123,0.0254575757086531,0.159554303322264,0.0250033285277754
"406","A_24_P82419","H3F3B",0.250997571993801,1.83450745535418e-05,0.00428311505256884,0.0170643684659811,0.0018003785880862,0.0424308683399975,0.16904891948933,-11.7161689498097,0.0525439451809234,0.229224660935344,0.00955102753897266,0.290407683143451,0.538894872070102,0.0224539530029209,13.6968503451041,0.0125855632823658,0.112185396921194,0.00819059813713263,0.0225001994269395,0.150000664754992,0.0109514713949262
"407","A_23_P41804","NKD2",0.246637512681371,0.119325255625887,0.345434878994416,1.40057720838549,2.77511102727103e-05,0.00526793225779435,0.0213590065863174,2.67963993799461,2.22496433149356,1.49163143285919,0.0621513097024662,0.0790914208272686,0.281231969781653,0.0117179987409022,9.45808071159425,1.87512808281884,1.36935316219697,0.144781293790223,0.13634676445175,0.369251627554639,0.0390408623920908
"408","A_32_P191262","ACR",0.286240724655792,0.0703735708151473,0.265280174184102,0.926772996760347,0.0271771472552916,0.164854927907211,0.575931073768244,-10.0481466450783,0.477435840565016,0.690967322356865,0.0287903050982027,0.096964908722041,0.311391889300349,0.0129746620541812,5.94608740634705,0.519253050020979,0.720592152344847,0.121187615166178,0.0241092387328055,0.155271500066192,0.0261132219315259
"409","A_23_P314250","FAM78A",0.200380577058923,0.00135048975652802,0.0367490102795711,0.183396069713707,0.0184895674303082,0.135976348790178,0.678590464135622,-2.6748629387435,0.0238886052120917,0.154559390565865,0.00643997460691105,0.799002667943236,0.893869491560841,0.0372445621483684,5.19240923312508,1.67182787272123,1.29299183010614,0.249015779006299,0,0,0
"410","A_24_P98411","HSPA5",0.188128868845942,0.00787754547672078,0.0887555377242501,0.471780531444813,0.00337382819402882,0.0580846640175255,0.308749339608749,-9.68531984621605,0.106878317029635,0.326922493918107,0.0136217705799211,0.203041044381252,0.450600759410426,0.0187750316421011,9.4400485901535,0.0351927360293157,0.187597270847195,0.0198724899618492,0.0148211975226014,0.121742340714319,0.012896368016718
"411","A_24_P125283","HDAC5",0.291178248210566,0,0,0,0.0167033499303595,0.129241440452974,0.443856782734376,0.377361005243521,0,0,0,0.0139925726858505,0.118290205367353,0.00492875855697303,9.90074907425614,0.457503504814709,0.676390053752056,0.0683170585052803,0.0345989289367004,0.186007873319116,0.0187872525527157
"412","A_23_P125042","ZNF222",0.282418674196457,0.0196712338162001,0.140254175753167,0.496617924265173,0.047096262969887,0.21701673430841,0.768422041941349,-1.76153441515979,0.0608964116980944,0.246771983211414,0.0102821659671423,0.0771425460130303,0.277745469833498,0.0115727279097291,5.30838714616304,0,0,0,0.0222951576394003,0.149315630927912,0.0281282481508227
"413","A_23_P360754","ADAMTS4",0.357976221908585,0.0295871037843991,0.172009022392429,0.480504044305921,0.00587088487074529,0.076621699738033,0.214041310703591,-5.1653694857331,0.420102346736303,0.648153027252287,0.0270063761355119,0.464499279513642,0.681541839884861,0.0283975766618692,5.84001415542975,2.68456901987688,1.63846544665332,0.280558471785545,0.124848582838777,0.353339189503199,0.0605031392217914
"414","A_23_P334328","LAMB4",0.508330697125526,0.000820705174456456,0.0286479523606218,0.05635691986067,0.0176037697662858,0.132679198694768,0.261009613318718,-10.4068842636371,0.0161788682233813,0.127196180065996,0.00529984083608318,0.0952065675560754,0.30855561501304,0.0128564839588767,8.70057463219062,0.0243259088990817,0.155967653374287,0.0179261324645424,0.129352056881485,0.359655469694935,0.0413369788662317
"415","A_23_P47614","PHLDA2",0.126825572893748,0.00399237080954229,0.0631852103703255,0.498205597882542,0.00614286754613456,0.0783764476493708,0.617986151066183,-0.249007083723217,2.10442796470998,1.45066466308033,0.0604443609616806,2.68026477003808,1.63715141939836,0.0682146424749318,9.62078868301059,0.601747482441871,0.77572384418804,0.080629963898687,0.0294814270773346,0.171701563992104,0.0178469322681739
"416","A_23_P4052","LOC79999",0.242885285624413,2.45615688085314e-12,1.5672130936325e-06,6.45248265906056e-06,0.00561544367740596,0.0749362641009409,0.308525334946881,0.61829817208576,1.56130429599748e-09,3.95133432652501e-05,1.64638930271875e-06,0.0314858852430899,0.177442625214715,0.0073934427172798,5.23200969099096,0,0,0,0.0200282169974595,0.141521083225997,0.0270490866004479
"417","A_23_P4679","ERF",0.217511204447442,0.00101569766927803,0.0318700120689972,0.146521243123814,0.0652020708136943,0.255346961630042,1.17394854338064,-4.54359278977046,0.133572703363182,0.365475995604612,0.0152281664835255,0.329955548685663,0.574417573447803,0.0239340655603251,6.51177983430184,0.658897390418698,0.811724947515289,0.124654851387849,0.145105579968127,0.380927263356309,0.0584981791536798
"418","A_23_P253317","GPR171",0.189354522276829,0.00200616971846059,0.0447902859832418,0.236541939662577,0.0328911829086575,0.181359264744478,0.957776252522436,1.40681273948169,0.0807567739171031,0.284177363484678,0.0118407234785283,0.647818826829997,0.804871931943211,0.0335363304976338,5.32701330502004,0.383401128104407,0.619193934163124,0.116236603647979,0.132300199779733,0.363730944215272,0.0682804647535799
"419","A_23_P73023","TBC1D1",0.269883557038808,0.00131475317043198,0.0362595252372667,0.134352480140362,0.00195556298428927,0.0442217478656064,0.163854917101332,4.23755033711138,0.00446231795385609,0.0668005834843985,0.00278335764518327,0.0438051944498202,0.209296905017299,0.00872070437572078,7.37022436426841,1.27173974825064,1.12771439125811,0.153009506294731,0.0115045232127908,0.10725914046267,0.014553035994762
"420","A_23_P59179","RXRB",0.165333455831174,0.00852772652242647,0.0923456903294706,0.558542067999638,0.0624455013383009,0.249890978905404,1.5114362525669,-1.58709515136461,0.0607234334039082,0.246421251932353,0.010267552163848,0.137434387893022,0.370721442451098,0.0154467267687957,8.00625473321975,0.0942181991734208,0.30694983168821,0.0383387541261467,0.120769416903358,0.347518944668284,0.0434059315183103
"421","A_23_P161156","ZNF438",0.207730722049601,1.28608665072853e-10,1.13405760467823e-05,5.45926762054697e-05,0.00632049144979219,0.0795015185376492,0.382714303176909,1.85083374455397,8.2586188464727e-10,2.87378128020779e-05,1.19740886675324e-06,0.0580594923608146,0.240955374210277,0.0100398072587615,9.00836584491007,0.0904189280851141,0.300697402857281,0.0333797947412606,0,0,0
"422","A_23_P209564","CYBRD1",0.210382240917329,0.0111177095422123,0.105440549800408,0.501185600745841,0.000251057073132989,0.0158447806274807,0.0753142497122988,1.16381402012648,0.609050285419917,0.780416738300709,0.0325173640958629,0.0649471534457368,0.254847313985721,0.0106186380827384,9.90614762533057,2.15246658152945,1.46712868608362,0.148102849015907,0.1766511414848,0.420298871619708,0.0424280848132104
"423","A_23_P305759","ABHD3",0.258910014308196,0.0028185932774707,0.0530904254783355,0.205053580566176,0.00553029361010461,0.0743659438863289,0.287226989211034,1.92088268278337,0.0127217812234906,0.112790873848422,0.00469961974368424,0.0851431274243642,0.29179295300669,0.0121580397086121,5.58136938288083,0.136437762982473,0.369374827218197,0.066179964427931,0.052135854439612,0.228332771278264,0.0409098118427004
"424","A_23_P205913","SLC24A1",0.22729143376373,0.00198158528959349,0.044515000725525,0.195849883070378,0.0139217632361556,0.117990521806439,0.519115568293216,1.60237534023535,0.00762896747317395,0.0873439607138006,0.00363933169640836,0.27185877490256,0.521400781455647,0.021725032560652,5.75527765268562,0.0939862432643023,0.306571758752013,0.0532679354937733,0.0173171349076035,0.131594585403821,0.0228650281263866
"425","A_23_P304897","BDKRB2",0.206612875005691,0.00592523478060674,0.0769755466405191,0.372559293017915,0.000267218499165194,0.0163468192369401,0.0791181054737747,-6.72958397710003,0.182250541772397,0.426908118653647,0.0177878382772353,0.323023522350804,0.568351583397816,0.023681315974909,8.3012881992746,0.0323968156581557,0.179991154388641,0.0216823160535939,0.0356952985205875,0.188931994433414,0.0227593585354528
"426","A_23_P94591","TMEM141",0.268062059625835,0.00123846036437815,0.0351917655763127,0.1312821576669,0.0125832499840747,0.11217508628958,0.418466852213834,3.81785109691723,0.0132641754121818,0.115170201928197,0.00479875841367489,0.0214804757231071,0.146562190632875,0.00610675794303645,11.4187565631389,0.194261853545999,0.440751464598813,0.0385989019173602,0.0104752063280269,0.102348455425702,0.0089631874416252
"427","A_23_P213102","PALLD",0.187196747454309,0.00249308826435811,0.0499308348053396,0.266729179242427,0.0199180996066164,0.14113149757094,0.75392067164729,-11.9586956199103,0.012439651025415,0.111533183516902,0.00464721597987092,0.527575841706473,0.726344162024087,0.0302643400843369,11.0121834044033,0.758635158174596,0.870996646477239,0.0790939103074662,0.0700042994072114,0.264583256097606,0.0240264120548348
"428","A_24_P22079","FOXO1",0.243114202742867,0.00110789204821827,0.0332850123662027,0.136911015443253,0.0179991568920253,0.134160936535287,0.551843269630711,-11.7445928097856,0.0525046611796745,0.22913895604998,0.00954745650208249,0.0766050869456854,0.276776239850326,0.0115323433270969,8.75307292946739,0.00385655425274099,0.0621011614443803,0.00709478396270589,0.0383422121152317,0.195811675124931,0.0223706207754453
"429","A_23_P105619","TMEM116",0.347259262724287,0.00213020665505042,0.0461541618388897,0.132909807723501,0.0080379740270457,0.0896547490490364,0.258178135683654,2.10789292110389,0.00669541052601222,0.08182548824182,0.00340939534340917,0.00309484107008412,0.0556312957793014,0.00231797065747089,8.5047282597561,0.727378706518572,0.852864998999591,0.100281275656425,0.0449779009657793,0.21207994003625,0.024936709740604
"430","A_23_P25974","TTC7B",0.25514176490014,0.0194811640568757,0.139574940647939,0.547048581805363,0.000842509279228419,0.0290260103911719,0.113764245546127,6.52431786469812,0.00571028495732671,0.0755664274484821,0.00314860114368676,0.0351107433598236,0.18737860966456,0.00780744206935668,8.32227801363596,0.803148403357622,0.896185473748388,0.107685116055964,0.0985937552479332,0.313996425533689,0.0377296246315262
"431","A_23_P140427","EVL",0.202474873937962,0.011380242709681,0.106678220409234,0.526871400556692,0.000837786841084081,0.0289445476918207,0.142953775591382,2.92358801804504,0.279647739310666,0.528817302393432,0.022034054266393,0.00698247416568202,0.0835612001211209,0.00348171667171337,10.7750933597026,0.00848957996272569,0.0921389166570005,0.00855110146902182,0.0129373453936514,0.11374245202936,0.0105560525772093
