"","Symbol","time","subject","Residuals"
"423","GKAP1",0.356307025281946,0.156124046493957,0.487568928224097
"424","CHRD",0.142986394492374,0.540581553677819,0.316432051829807
"425","RNF126",0.540331802080813,0.154898856674935,0.304769341244252
"426","CDH19",0.187534197960294,0.190027542611558,0.622438259428147
"427","LAMA2",0.162781007975717,0.550337449232263,0.28688154279202
"428","BDNF",0.0651309040181898,0.0213789096525586,0.913490186329252
"429","FAM27C",0.254304902503884,0.371109908558877,0.37458518893724
"430","NAGK",0.324459974016818,0.333556094241214,0.341983931741968
"431","FAM84A",0.210395401124567,0.025665692718816,0.763938906156618
"432","TFCP2L1",0.0692253982638324,0.295674492552092,0.635100109184075
"433","SPR",0.40008827259061,0.223893397722292,0.376018329687098
"434","HES5",0.0978727653599563,0.10800263596047,0.794124598679573
"435","RFX2",0.276728276898427,4.99849861135914e-10,0.723271722601723
"436","TBC1D31",0.326986740891413,0.110660182135235,0.562353076973352
"437","MYEOV",0.270369603248332,0.107104607966169,0.6225257887855
"438","CLEC7A",0.301694062732441,0.118340372787854,0.579965564479705
"439","ZNF280D",0.437119419875929,0.295837666298117,0.267042913825955
"440","GMDS",0.245749808702842,0.501415617591918,0.25283457370524
"441","CDC25B",0.222202385182807,0.55736446123376,0.220433153583432
"442","PIGV",0.302339908784025,0.323614316224566,0.374045774991409
"443","SIRT4",0.301950217826984,0.282039673675195,0.416010108497821
"444","POF1B",0.10273982184655,0.0837754346356188,0.813484743517831
"445","TMEM88",0.162562911453671,0.316383499179248,0.521053589367082
"446","PLA2G5",0.26954258296401,0.288557968937347,0.441899448098643
"447","FBXO4",0.477071932472808,0.163405055097357,0.359523012429835
"448","ADCY10P1",0.30125558984921,0.225006780762361,0.473737629388429
"449","BDKRB1",0.241307024830899,0.228849130998017,0.529843844171084
"450","NMNAT1",0.40956959309728,0.00911005622961375,0.581320350673107
"451","EP400P1",0.300694376058819,0.0821773154569776,0.617128308484204
"452","CRY1",0.168885453776504,0.304906242135559,0.526208304087938
"453","HHEX",0.335852390876398,0.413855908366287,0.250291700757315
"454","HHAT",0.369794075614454,0.286764575708293,0.343441348677253
"455","CLDN8",0.196215827997603,0.0597523396500345,0.744031832352363
"456","H1FX",0.394667954913737,0.239133464389785,0.366198580696479
"457","NPTX2",0.142631792261607,0.272492195603647,0.584876012134745
"458","RRM2",0.171541469264148,0.256745434298213,0.571713096437639
"459","TRNP1",0.374736016160163,0.18540811628371,0.439855867556127
"460","OVGP1",0.592826781569771,0.230760291518854,0.176412926911376
"461","ZNF202",0.416039451659769,0.0638791091747538,0.520081439165477
"462","TNFAIP6",0.111717975682949,0.45587798969141,0.432404034625642
"463","TMEM89",0.496765798251967,0.219158416813347,0.284075784934687
"464","DZIP1L",0.213394700057717,0.467921345484759,0.318683954457525
"465","LOC642852",0.265762050319611,0.477808095731345,0.256429853949044
"466","OPA1",0.349675282295451,0.256121108154768,0.394203609549781
"467","MYRIP",0.286506511570034,0.321155345032362,0.392338143397604
"468","SLC23A3",0.565528549178007,0.0162184819280808,0.418252968893912
"469","CDK20",0.403903435457428,0.164425001596808,0.431671562945764
"470","USP18",0.165621107653231,0.452186010882885,0.382192881463884
"471","PEX12",0.322898487995365,0.00647863836260497,0.67062287364203
"472","ZNF436",0.409649784633485,0.298583967298341,0.291766248068173
"473","ADH1C",0.103939661199841,0.579268692942363,0.316791645857796
"474","CADPS",0.183980862526733,0.192400476677343,0.623618660795924
"475","SSUH2",0.124302440079868,0.518994548389075,0.356703011531057
"476","FBXO15",0.287275833270255,0.00921041522920833,0.703513751500537
"477","HGH1",0.341662092311841,0.424287638144219,0.234050269543939
"478","SPATA6",0.37447830909813,0.231507932115307,0.394013758786563
"479","CCDC167",0.357954848348475,0.0891467005432375,0.552898451108287
"480","BTN3A1",0.244594992560483,0.378217669170764,0.377187338268753
"481","ZSWIM3",0.421069626062902,0.0943562786650214,0.484574095272077
"482","CCDC121",0.33704579753061,0.122309680966926,0.540644521502464
"483","SNAI1",0.396202829453924,0.191184310670073,0.412612859876003
"484","GPR20",0.134989813049294,0.0576880269786209,0.807322159972085
"485","RPRML",0.15349920350081,0.274204725639601,0.572296070859589
"486","SMIM3",0.20050610380017,0.216836693823823,0.582657202376006
"487","HK2",0.0503927798656185,0.206842641801441,0.74276457833294
"488","FAM228A",0.166102896030924,0.466444766921484,0.367452337047592
"489","AVIL",0.394876159611268,4.83617249003775e-09,0.605123835552559
"490","KRT5",0.100652677565101,0.512820434310349,0.38652688812455
"491","PLEKHN1",0.114287292692916,0.243294959569231,0.642417747737853
"492","ZBED8",0.438429989302525,0.111378973896486,0.450191036800989
"493","RARG",0.230424496817077,0.135491529198465,0.634083973984457
"494","ARHGAP30",0.297713098643384,0.281826694835649,0.420460206520967
"495","FETUB",0,0.0387908717083239,0.961209128291676
"496","CCT6B",0.400017620966373,0.400728786855362,0.199253592178265
"497","TNRC6C-AS1",0.224395272216639,0.140931388625648,0.634673339157713
"498","TENM4",0.11338600333735,0.110330142470498,0.776283854192152
"499","TMEM42",0.459698281197386,0.179587263954297,0.360714454848316
"500","ENDOU",0.0393829958822541,0.0953078599533229,0.865309144164423
"501","ZNF691",0.339452793674101,0.139510249314487,0.521036957011412
"502","MYOM2",0.187789059960384,0.381745468031713,0.430465472007903
"503","ZNF177",0.286130754165768,0.304058226291987,0.409811019542244
"504","PYROXD2",0.229963982079753,0.469996082954861,0.300039934965386
"505","MON1A",0.349554902527309,0.251989279638004,0.398455817834688
"506","UBFD1",0.449747122614292,0.0964173177183602,0.453835559667348
"507","ZNF135",0.316437193112617,0.169334787161114,0.514228019726269
"508","CAVIN2",0.235977319134231,0.264784975112064,0.499237705753704
"509","BCORL1",0.334241038095451,0.252475923774507,0.413283038130042
"510","KCNJ14",0.393050114104757,0.215069290580377,0.391880595314867
"511","EVPLL",0.0389593230244364,0.14052098590523,0.820519691070333
"512","ADAMTSL2",0.275608795165508,0.134251126199995,0.590140078634497
"513","AOC4P",0.438763618991347,0.0629679692256794,0.498268411782974
"514","BTN3A2",0.517654469578162,0.1208144794379,0.361531050983939
"515","SLC49A3",0.392654032187514,0.204624738601983,0.402721229210503
"516","ECSCR",0.241044948118116,0.4065886656321,0.352366386249784
"517","BTNL9",0.282658401400026,0.297555059538244,0.41978653906173
"518","UNC5B",0.0272954864462483,0.120915116848072,0.85178939670568
"519","KRT13",0.0281076494091977,0.420699252365235,0.551193098225567
"520","CHORDC1",0.473223617276483,0.0851702826056029,0.441606100117914
"521","ZDHHC11",0.126982420851356,0.535713013496314,0.33730456565233
"522","STK31",0.269286203237577,0.272344146130742,0.458369650631681
"523","ARHGAP9",0.180904352302581,0.287497552266271,0.531598095431148
"524","RBM4B",0.439517275169566,0.250520996128716,0.309961728701718
"525","FAM173B",0.328622704675214,0.141552549956462,0.529824745368324
