"","ProbeName","Amp","var_A_layer","var_A_subject","phase","var_phi_layer","var_phi_subject","magn","var_magn_layer","var_magn_subject","Symbol"
"356","A_32_P190769",0.193282000675321,0,0.000707972526825894,2.62576822860323,0,0.0976541110256296,5.09931668866215,2.01065002246927,0.0820177261298935,"C1QTNF7"
"357","A_23_P104464",0.259747719588361,0.00233067976610273,0.00685882426955376,-7.0138808853792,0.181043002539981,0.297141487090304,8.69122208043495,0.0616407765380553,0.10501081685589,"ALOX5"
"358","A_23_P250404",0.302177466434575,2.36257039451419e-05,0.0174754499619916,0.536500659604912,0.0129432882215001,0.00877864232738737,7.61377181259128,0.167610117580608,0.0302118787491599,"RAD50"
"359","A_23_P209337",0.229868362294856,0.0128426930576063,0.0506496784916798,-0.451229635547338,0.0034236061857628,0.0830301345961151,6.14668234334896,0.0832698263158938,0.042307020221376,"METTL21A"
"360","A_23_P145024",0.281626610803628,0.0207548687976016,0.000127313686747415,3.16502238703091,0.220104120773805,0.00148330984058748,9.2313122218752,0.0177722145818567,0.0355096462027996,"ADRB2"
"361","A_23_P89589",0.716231078380149,0.0144655106101572,0.0353858400199863,6.30183833767931,0.0239879628310654,0.250506307302404,9.55402394082182,1.52331572373308e-10,0.117634351976138,"PER1"
"362","A_23_P39766",0.164439899139146,0.0626562800865218,0.00296053630034182,11.4757426819155,0.0442032918851096,0.00098226487549172,9.3187211054649,0.276582575439583,0.0184504658372591,"GLS"
"363","A_23_P129389",0.212249452226883,0.00901842620370898,0.0352135318639256,-0.73979256937305,0.00770107520279499,0.00433323693265735,8.97559123836678,0.15244963787084,0.0815920208413491,"ZDHHC7"
"364","A_23_P46928",0.288672503859605,0.0349838199442255,0.0066962454307334,-7.18342357565055,0.0789158745688552,0.0402692822735368,10.7213690269381,0.0342741080095193,0.0774297262662811,"PFKP"
"365","A_24_P350589",0.231729185588386,0.00608260040582979,0.059986880397079,6.8104982044802,0.00525706794830561,0.737117761986565,5.30898676518334,1.39152754038576,0.0269829642005502,"RNF150"
"366","A_32_P212058",0.492840803143571,0.000108806462588501,0.0104899861363551,-1.6571140098811,0.00208727440252719,0.267152873085307,4.86738821640161,0.367248655337573,0.0375374297157252,"CEP19"
"367","A_23_P48713",0.2472236843443,0.00118697397237069,0.00693554842351731,2.16896601047792,0.0477235649711581,0.0264799092690339,6.61067704869335,0,0.0222407070186897,"PTGR2"
"368","A_24_P328872",0.185020454685612,0.000117244567702189,0.0200278538141448,-1.57373200950549,0.0179334115925599,0.200989994635631,4.84856896410574,0.0170841968279723,0.0390881360872705,"CCT5"
"369","A_24_P102821",0.220459481450277,0.00436267343926179,0.00178695108941225,-5.54148629549833,0.167384425952489,0.0861732839742552,6.37076192691105,0.00696954204058208,0.0657581269837509,"PTAFR"
"370","A_23_P218597",0.312474983531486,0.00620786866399858,7.06416426667924e-05,-6.03961400637789,0.073084866030072,0.333996797129677,6.57293162609639,0.590994456113358,0.0510254560178103,"NPAS2"
"371","A_23_P105833",0.17019556313027,0.010049107934156,0.0325534042949629,-0.831072554550026,0.0169553021006683,0.0108107114377858,7.75852968185662,0.0706806463587585,0.0462659728274568,"BIVM"
"372","A_23_P321913",0.216537508368623,0.00609920032704698,0.00204872880876904,-7.0862994744617,0.0111150685990923,0.708105986449094,7.76123028751317,0.194950280391968,0.0798187376494306,"DEF6"
"373","A_23_P107116",0.206898133174766,0.0503214790431406,0.0019986225139968,-9.31224490159542,0.846441308120337,0.0370632324213351,7.58612961872337,4.4240092187751,0.151533460258954,"RNF112"
"374","A_23_P146728",0.227960479870508,4.27722666131394e-11,0.0508009014982581,-1.75493214533962,2.01473407244557e-10,0.0541412440478333,7.67595380851196,0,0.0467555934697989,"ALG2"
"375","A_24_P675386",0.298648327290865,0.000483922656802066,0.00252915893855327,-9.31878884325647,0.00387967337397324,0.104553213855188,8.43534231404465,0.0428558135087757,0.0128874737694032,"C11orf58"
"376","A_23_P166797",0.249997939548727,0,0.0109411288955292,0.222153349751584,0,0.19604341276323,6.15555403655856,1.09575263041319,0.0575096663421481,"RTP4"
"377","A_24_P417162",0.156840158881913,0.0135592414377281,0.0025691941557082,4.31221216935672,0.255173694774418,0.430862329705684,7.7806237773448,0.0891093294511154,0.016914358022202,"TBL1X"
"378","A_23_P309381",0.226303796656502,0.00697074826266007,0.0214136386624712,-7.40510136916783,0.0202168140987777,0.109067477319305,7.53879311711305,0.35863037672758,0.166046240127772,"HIST2H2AA4"
"379","A_32_P202703",0.24851184561998,3.56655067412255e-06,0.0320086577125549,0.155501388211503,0.0348070268098977,0.0197395228615646,6.35036110694887,0.0478826856016543,0.466359031020896,"LOC102724951"
"380","A_23_P41888",0.231807168111227,0.00250534549755941,0.00309514222596758,3.72827789354651,0.0419386060158361,0.0930651459051124,8.11840928118826,0.205218800480034,0.00569848733627115,"PHYKPL"
"381","A_23_P66158",0.234404075067852,0.000344108316356666,0.0126572153949846,0.953174361133666,0.000406764072102035,0.0440573789699124,8.55197596542842,0.0404906414985488,0.0229077217976174,"KNOP1"
"382","A_32_P149251",0.120672542395473,0.00894431819562708,0.0041675827681649,-5.28456353040941,5.43045576072029,1.0294365981653,5.41417470840625,2.17874572920282,0.0493613142615352,"DNAJC18"
"383","A_23_P122906",0.173650331117379,0.00710722379253457,0.00149230926030344,-10.5207789380474,0.0802015701261728,0.577795301771819,10.332241861691,0.00570158632176052,0.0681336610599848,"AUTS2"
"384","A_23_P13740",0.246307826853591,0.000919139586290889,4.72698445039775e-07,4.45848993672303,0.0830925737600412,0.0258266133558816,6.24326345364775,0.00934725483374967,0.0474373975837754,"NAV3"
"385","A_23_P140563",0.266079096494758,0.00190196510493857,0.0570229261183375,-0.908661297610533,0.00157952585999288,0.0540952584370645,6.71884367930217,0.0446135706646654,0.0406458371712489,"TTC23"
"386","A_24_P108311",0.284634421475792,0.000459610578958442,0.017263809454253,4.36009055040536,0.0270676271403867,0.306431526838231,7.79761368833149,1.23239081182872,0.0361023525041989,"NEDD4L"
"387","A_23_P202448",0.157352423712655,0.0321626419260268,0.00307536098941214,9.21490963382444,1.24750017598362,0.0755111652777922,8.66233787793439,18.0323722478163,0.0790143103120898,"CXCL12"
"388","A_23_P395075",0.21988413819351,0.00164688008239907,0.0054248153314604,-8.69055042587608,0.024599092727084,0.499316633967364,7.17008994578742,0.308573809336807,0.0127406297788908,"KDM3A"
"389","A_24_P182764",0.273333839309997,0,0.0132030777776153,0.82722916298996,0,0.0575058325315077,9.3105338767095,0.00359994916637547,0.00659936948899117,"ATG4B"
"390","A_23_P35796",0.29174062994364,0.000609445836311635,0.0208681692621041,-0.55012142972493,0.00936308760600174,0.00312683555683359,8.51510763050407,0.203458715422154,0.012747145556416,"PPP2R5B"
"391","A_24_P273756",0.184010612427073,0.00478751950566914,0.00868371464990544,11.6224565310885,0.00139037198949025,0.100045020474211,8.46854060942176,0.577669310941367,0.363922832365149,"TP63"
"392","A_23_P30495",0.379545920926426,0,0.00893913085078494,1.26453867002022,0,0.0238140582843005,10.4423648236689,0.855899892037734,0.0726473711325217,"HMGCR"
"393","A_24_P414719",0.555274907978907,0.015282820305065,0.0604414596783461,0.681175313532121,0.00161034541205964,0.0210569094885156,7.14418819671846,0.0103894377735908,0.0127658132352494,"NFYA"
"394","A_23_P365226",0.33378680644411,0.0048742924485302,0.0352261769417534,0.630082688546423,0.00121236718830384,0.0546666808274505,5.71516864618191,0.0127903215150496,0.0448112645925709,"FAM161B"
"395","A_23_P255916",0.299912842623611,7.40118141481478e-05,0.0254449892416609,-1.26162033405296,0.00700005240330623,0.0141897819187203,8.29431195569543,0.0231943105138305,0.0303032036011161,"RPUSD3"
"396","A_24_P13381",0.0772029174730539,0.0339441233071103,0.015651553097795,-4.88169817334873,1.17210191420651,0.120950226130152,5.8027083189399,0.015400239615139,0.0566240980432113,"TRPV4"
"397","A_24_P313096",0.25494928324989,0.00204414210816935,0.00336816827159843,-10.2770436676481,0.0277619637821085,0.105166672643187,8.02405094058229,0.0245519964679848,0.0151536481221003,"TUBGCP3"
"398","A_32_P78816",0.307875466314853,0,0.0580776279627064,1.68656057865988,0,0.0493262776635862,8.5325384778324,0.0431698805101397,1.35416312233862,"PSPH"
"399","A_23_P84219",0.163383665933576,0.0170091821824137,0.0213798022458908,4.28371368624197,0.220393692826703,0.0537667246909421,8.02415969132954,0.420666966982753,0.103767524455438,"LIPH"
"400","A_23_P361544",0.220844914285482,0.00224934282050117,0.0120134794534078,2.4647402948131,0.0261335329651947,0.195293854601482,6.89095789940302,2.70169464945144,0.0511351270365631,"CES4A"
"401","A_23_P111132",0.28729828821401,0,0.0204286255626454,0.994137720829678,0,0.0922908592941167,11.993717678326,0.0181840979175121,0.0857165798694641,"HSPA1A"
"402","A_23_P105625",0.249746006677253,0.00021505950511007,0.0334791061217443,0.748285994727318,0.000135783164244322,0.00110498358973041,8.48079326813644,0,0.0353372537608902,"COQ5"
"403","A_23_P115149",0.255954084554682,0.00496937644599136,0.0261861157839956,1.50019591295623,0.0130182436943358,0.00636073291436959,7.82436742366574,0.00273878781998899,0.0238157465321485,"WDR77"
"404","A_23_P309198",0.134706384905522,0.0159439754355757,0.0128152790226312,2.50153526005656,0.518207838284181,0.578225850008607,4.99147178336719,0.0215618538404876,0.0196701314370503,"LINC01547"
"405","A_23_P203957",0.285967469277831,0,0.0154282438673432,4.07940360032559,0,0.118853694487178,6.38132251652097,3.33000097754368,0.0254575757086531,"TMTC1"
"406","A_24_P82419",0.250997571993801,1.83450745535418e-05,0.0018003785880862,-11.7161689498097,0.0525439451809234,0.290407683143451,13.6968503451041,0.0125855632823658,0.0225001994269395,"H3F3B"
"407","A_23_P41804",0.246637512681371,0.119325255625887,2.77511102727103e-05,2.67963993799461,2.22496433149356,0.0790914208272686,9.45808071159425,1.87512808281884,0.13634676445175,"NKD2"
"408","A_32_P191262",0.286240724655792,0.0703735708151473,0.0271771472552916,-10.0481466450783,0.477435840565016,0.096964908722041,5.94608740634705,0.519253050020979,0.0241092387328055,"ACR"
"409","A_23_P314250",0.200380577058923,0.00135048975652802,0.0184895674303082,-2.6748629387435,0.0238886052120917,0.799002667943236,5.19240923312508,1.67182787272123,0,"FAM78A"
"410","A_24_P98411",0.188128868845942,0.00787754547672078,0.00337382819402882,-9.68531984621605,0.106878317029635,0.203041044381252,9.4400485901535,0.0351927360293157,0.0148211975226014,"HSPA5"
"411","A_24_P125283",0.291178248210566,0,0.0167033499303595,0.377361005243521,0,0.0139925726858505,9.90074907425614,0.457503504814709,0.0345989289367004,"HDAC5"
"412","A_23_P125042",0.282418674196457,0.0196712338162001,0.047096262969887,-1.76153441515979,0.0608964116980944,0.0771425460130303,5.30838714616304,0,0.0222951576394003,"ZNF222"
"413","A_23_P360754",0.357976221908585,0.0295871037843991,0.00587088487074529,-5.1653694857331,0.420102346736303,0.464499279513642,5.84001415542975,2.68456901987688,0.124848582838777,"ADAMTS4"
"414","A_23_P334328",0.508330697125526,0.000820705174456456,0.0176037697662858,-10.4068842636371,0.0161788682233813,0.0952065675560754,8.70057463219062,0.0243259088990817,0.129352056881485,"LAMB4"
"415","A_23_P47614",0.126825572893748,0.00399237080954229,0.00614286754613456,-0.249007083723217,2.10442796470998,2.68026477003808,9.62078868301059,0.601747482441871,0.0294814270773346,"PHLDA2"
"416","A_23_P4052",0.242885285624413,2.45615688085314e-12,0.00561544367740596,0.61829817208576,1.56130429599748e-09,0.0314858852430899,5.23200969099096,0,0.0200282169974595,"LOC79999"
"417","A_23_P4679",0.217511204447442,0.00101569766927803,0.0652020708136943,-4.54359278977046,0.133572703363182,0.329955548685663,6.51177983430184,0.658897390418698,0.145105579968127,"ERF"
"418","A_23_P253317",0.189354522276829,0.00200616971846059,0.0328911829086575,1.40681273948169,0.0807567739171031,0.647818826829997,5.32701330502004,0.383401128104407,0.132300199779733,"GPR171"
"419","A_23_P73023",0.269883557038808,0.00131475317043198,0.00195556298428927,4.23755033711138,0.00446231795385609,0.0438051944498202,7.37022436426841,1.27173974825064,0.0115045232127908,"TBC1D1"
"420","A_23_P59179",0.165333455831174,0.00852772652242647,0.0624455013383009,-1.58709515136461,0.0607234334039082,0.137434387893022,8.00625473321975,0.0942181991734208,0.120769416903358,"RXRB"
"421","A_23_P161156",0.207730722049601,1.28608665072853e-10,0.00632049144979219,1.85083374455397,8.2586188464727e-10,0.0580594923608146,9.00836584491007,0.0904189280851141,0,"ZNF438"
"422","A_23_P209564",0.210382240917329,0.0111177095422123,0.000251057073132989,1.16381402012648,0.609050285419917,0.0649471534457368,9.90614762533057,2.15246658152945,0.1766511414848,"CYBRD1"
"423","A_23_P305759",0.258910014308196,0.0028185932774707,0.00553029361010461,1.92088268278337,0.0127217812234906,0.0851431274243642,5.58136938288083,0.136437762982473,0.052135854439612,"ABHD3"
"424","A_23_P205913",0.22729143376373,0.00198158528959349,0.0139217632361556,1.60237534023535,0.00762896747317395,0.27185877490256,5.75527765268562,0.0939862432643023,0.0173171349076035,"SLC24A1"
"425","A_23_P304897",0.206612875005691,0.00592523478060674,0.000267218499165194,-6.72958397710003,0.182250541772397,0.323023522350804,8.3012881992746,0.0323968156581557,0.0356952985205875,"BDKRB2"
"426","A_23_P94591",0.268062059625835,0.00123846036437815,0.0125832499840747,3.81785109691723,0.0132641754121818,0.0214804757231071,11.4187565631389,0.194261853545999,0.0104752063280269,"TMEM141"
"427","A_23_P213102",0.187196747454309,0.00249308826435811,0.0199180996066164,-11.9586956199103,0.012439651025415,0.527575841706473,11.0121834044033,0.758635158174596,0.0700042994072114,"PALLD"
"428","A_24_P22079",0.243114202742867,0.00110789204821827,0.0179991568920253,-11.7445928097856,0.0525046611796745,0.0766050869456854,8.75307292946739,0.00385655425274099,0.0383422121152317,"FOXO1"
"429","A_23_P105619",0.347259262724287,0.00213020665505042,0.0080379740270457,2.10789292110389,0.00669541052601222,0.00309484107008412,8.5047282597561,0.727378706518572,0.0449779009657793,"TMEM116"
"430","A_23_P25974",0.25514176490014,0.0194811640568757,0.000842509279228419,6.52431786469812,0.00571028495732671,0.0351107433598236,8.32227801363596,0.803148403357622,0.0985937552479332,"TTC7B"
"431","A_23_P140427",0.202474873937962,0.011380242709681,0.000837786841084081,2.92358801804504,0.279647739310666,0.00698247416568202,10.7750933597026,0.00848957996272569,0.0129373453936514,"EVL"
"432","A_23_P82412",0.22212806800207,0.00787088934465014,0.014448174333135,1.63546885785419,0.033228541745894,0.0415673515326607,10.9143012001572,0.00583758335923066,0.0266333360215494,"NSUN5P1"
"433","A_24_P317827",0.384990853067553,0.00601975159611074,0.00406518034888091,2.95795825172016,0.0395080740071615,0.0338031421436878,6.93720067457025,0.505412889625411,0.016819035556994,"TMEM8B"
"434","A_32_P142440",0.189812399588063,0.0032320644768034,0.00338860294584342,-11.2352776013001,0.315036421904829,0.0184573006265047,5.68940059361424,0.196360810233933,0.102645353039297,"PCSK9"
"435","A_23_P363406",0.301374694980645,7.74376752414095e-08,0.0172074957817401,1.73480608320104,3.57705372858111e-06,0.117541107117225,5.3624869578528,0.295060654021305,0.0653171852535617,"ANGEL1"
"436","A_23_P381261",0.215881851829196,0.0160166401871964,0.00083452946984882,-8.15980881420909,0.417123783367766,0.0351524287401074,9.34525521312136,5.77438637173918,0.04036884994889,"ADCY4"
"437","A_24_P196534",0.250589408863134,0.00480050696123257,0.014838970287118,1.28667632340441,0.00937537549283053,0.0161173435120964,8.59338861316002,0,0.0342718199080472,"PKNOX1"
"438","A_23_P77714",0.222502317453946,0.00319671025450413,0.0362822337983563,2.0292446398607,0.022294812869492,0.0563483325731083,8.01926914941026,0.161699393118072,0.0877033274223452,"CLUAP1"
"439","A_23_P78479",0.0896506703519691,0.0209546835889592,0.0238115134411016,9.44417191465071,1.90688762504667,0.154094024185669,5.10057912128341,0.0632632810157893,0.0548339441170253,"ZIM2"
"440","A_23_P91221",0.189687332334762,0.000442071875755386,0.00448037168084434,-8.29074443179514,0.0262821130093557,0.416289339241583,6.82072435510529,0.612485800451234,0.139078047203658,"PKIG"
"441","A_24_P602507",0.288383581247155,0.00035143002349833,0.0136105194104701,-8.98413213858879,0.00415605358830655,0.0380285860726041,6.95110347112713,0.350488431705659,0.0205000253438358,"HYKK"
"442","A_24_P71700",0.276795089445794,0.0189065611983558,0.00459744179382816,-9.52422658988191,0.14152405218931,0.00845052507045609,10.0657802767065,1.87383313316537,0.0317835790716698,"ZBTB47"
"443","A_23_P12363",0.325466733453677,0.0317353932344483,1.74141678268344e-06,8.68724574432448,0.22674334014437,0.0350016835845193,6.77318838602613,1.04804576601226,0.0254004371787237,"ROR1"
"444","A_23_P47682",0.183987266536602,0.0102741341664471,0.00573763438580864,-3.09415266796794,0.334970795323418,0.00604167611069809,5.13630002204933,0.0385507108400964,0.032324068349363,"NRIP3"
"445","A_32_P226205",0.574037117409459,0.00619453811713027,0.0290486690375251,0.467313397889051,0.0120823040291121,0.0595284709919551,6.00555276010745,0.0727711580924937,0.0258809550678556,"ZFHX2"
"446","A_23_P55251",0.158122157562143,0.00218819650491506,0.0472523485426701,-2.99679702205427,0.0878127436475208,0.228765444970706,7.12008455475089,0.362647766643537,0.0451501082956414,"ITGA3"
"447","A_23_P133868",0.181225733027201,0.00884258130336904,0.0177185277696373,-1.98180665382342,0.0877884435059544,0.400374944447063,6.23716109714217,0.0279713230994422,0.00795812736458714,"ZKSCAN4"
"448","A_23_P124427",0.269002736452102,0.0014161164600501,0.00835267820037237,2.88748998490853,0.0173935121628815,0.0364231192510519,5.94007072862742,0.208630726139165,0.0181210134831057,"NEK1"
"449","A_23_P113351",0.218127743850039,0.0172923897469636,0.0319516305222329,10.2289343877296,0.236746914184677,0.0192954359375231,8.66170030822621,20.8158618953047,0.107336276544388,"SPARCL1"
"450","A_23_P434900",0.341700001769019,0.00281808655828047,0.0201613267611016,2.05373340527531,0.00858100330248642,0.0148119290963663,9.50944819019196,0.114133600844063,0.017535214864383,"JPT2"
"451","A_23_P421423",0.290214795516831,0,1.67328024965844e-06,-4.73627048021444,0,0.203649071764614,11.8506671876276,2.29629847778149,0.277238788252356,"TNFAIP2"
"452","A_23_P158880",0.230058944902441,7.83138378237226e-05,0.000509450208815465,1.53384421189668,0.00820603657360826,0.00056806808869518,9.15768454624752,2.10734490795582,0.0299564178925493,"STARD5"
"453","A_23_P204947",0.241339614341977,0.0199061814440604,0.00308617646668357,-9.11103122909734,0.383932896789555,0.000206450299323628,10.6073960137127,0.0691720147305467,0.0772009675853144,"GJB2"
"454","A_23_P149121",0.266196499031203,0,0.0197086898387249,-10.1946410600512,0,0.101828052697013,5.36474036688176,1.35080890354714,0.0290814588173903,"DIRAS3"
"455","A_23_P502641",0.220247063901567,0.001381287872773,0.00682573214951777,-6.89133879771315,0.00160862958045206,0.341065647706222,7.09674410610507,1.10799149486836,0.139062783274673,"SEC22C"
"456","A_23_P330578",0.524330979743546,5.37184324185706e-11,0.00436733584030758,-8.43421520212749,3.56512844842657e-10,0.0655660306866033,5.07996788145887,0.0124813449333282,0.0686666737703301,"LRRC39"
"457","A_23_P92132",0.265145710808444,0.00320048032897412,0.00695638007319689,2.23735319506124,0.0200353514469518,0.173533346628866,9.35683024478207,0.00783039116855692,0.0279640611361555,"IFRD2"
"458","A_23_P201636",0.311876790906886,0.0193689480293186,0.00513750114041929,-7.82463900578491,0.0895227995886928,0.0864347191716446,7.86794906839922,0.166299594993777,0.0546301573664441,"LAMC2"
"459","A_23_P143047",0.23682098549979,0.0103053451612929,0.0159578492407049,3.10808035159359,0.197953638552945,0.0857619764582079,7.23347503284449,0.134137026763835,0.0462563151104196,"ATP6V1E2"
"460","A_23_P170337",0.234963067980394,0.000482977740508187,0.00936671625795157,3.78832574698061,0.0204686511453728,0.0434181632864001,9.47047592311372,0.102656701372207,0.0369509647473608,"ALDH4A1"
"461","A_24_P19228",0.176735167504022,0.0136154201313713,0.0142726309784875,0.363411740128162,0.00396959838437791,0.0348473456209416,7.51066013269043,0.0513905368789806,0.0866202506071401,"GAMT"
"462","A_24_P942969",0.214119123635046,0.0200153930894365,0.00563790925711011,1.4559662294215,0.0701207122971856,0.160092470343402,5.33923494197437,0.52370319337305,0.251264426197865,"FUT2"
"463","A_24_P159948",0.259623412426217,0.000383513124507414,2.69245357725506e-05,0.886475265221276,0.000317801713635515,0.00233841550785834,6.26308243256121,0.000218468426476808,0.0650701112361279,"ARFRP1"
"464","A_23_P70201",0.195891448694615,0.0063545217524889,0.00717476253419587,-11.4425898295053,0.00858596536080113,0.0165577567934752,7.57839627194289,0.0307283356991982,0.0279459886401672,"CHD1"
"465","A_23_P160729",0.154665006514823,0.00674300437762977,0.0355703215222017,0.601582571395463,0.309224353983221,0.432677522286191,7.37268746207192,0.0203160975148526,0.0613664889551754,"AP4B1"
"466","A_23_P90542",0.266709453867365,0.00261144681671562,0.0242031728329013,-1.4140133704902,0.00552898299097897,0.15650783639683,6.46188572027262,0,0.00269406930582514,"ZNF540"
"467","A_23_P69573",0.157773583272914,0.00763362200925401,0.00300689178353114,3.37488762486909,0.45526423645248,0.451852921681382,6.05787852164811,3.3971485316629,0.0135549074306367,"GUCY1A1"
"468","A_23_P86632",0.159356636039167,0.0131520342314165,0.0104987553655492,-0.232431226013371,0.069300464444406,0.000490897261690583,7.89580291356824,0.000779384183247781,0.0132804257301871,"DCLRE1C"
"469","A_23_P398637",0.279197221358616,0.004942690007578,0.0220447738058628,0.425386272984845,0.000792951570598913,0.00899583237406551,6.81703279884576,0.155830965425003,0.0421645111699723,"TRMT10A"
"470","A_23_P377214",0.229248149146618,3.65797095357894e-10,0.0126648953401869,0.789537928474147,1.58288847669068e-07,0.00747994024380914,9.32441029541787,0.00896038170676345,0.0369058205873594,"HEXIM2"
"471","A_23_P412321",0.217766893102536,0.00492689121599604,0.00175016891762118,-1.37383177450191,0.0146899753881412,0.0245884925219861,6.36838244272599,0.451689091188561,0.066794171044575,"CCR5"
"472","A_23_P99063",0.199353213997514,0.0259880375664767,0.0145924695227122,11.098473953496,0.816011390523017,0.465730607745,7.36782213118002,14.1052122695284,0.156157703640259,"LUM"
"473","A_23_P56170",0.300883194693811,0,0.0179522287273421,1.91208202550348,0,0.0822813606680108,7.54252789841719,0.0496223376067791,0.0550159124639988,"MED16"
"474","A_23_P717",0.285148340457993,0,0.0383561167231741,0.852061644118274,0,0.0143803437680907,5.7568398847989,0.0416044750648392,0.0130251918829549,"TMEM206"
"475","A_23_P124742",0.16692293292875,0.024653348004486,0.00597578425439456,1.34071289286806,0.11862737587308,0.149985866413504,8.19548051156258,1.41331052916605,0.0052478851311888,"CHKA"
"476","A_23_P364766",0.339555006683568,0.00156879915049919,0.0380483454789878,1.66413614139166,0.00294841752097865,0.0609530192472977,8.29308716849627,0.13324661920078,0.0334952847258374,"SLX4IP"
"477","A_23_P318604",0.529262495092303,0.01126552487425,0.0412317394425627,1.79924351070524,0.0188503882965518,0.0132319830071413,8.3289452334983,0.0941514075807791,0.0343524536971426,"CYHR1"
"478","A_23_P350689",0.324858255835631,2.91581760812672e-10,0.0512807486913571,1.59707530326558,7.14471602829011e-09,0.0316931482539796,7.29647431389397,0.24123066474914,0.103636498221262,"ZDHHC23"
"479","A_24_P306720",0.485742952133279,0.0249451790841373,0.0203633651921062,3.28393231518213,0.119338580537062,0.0845019643423978,6.80117213631299,0.049261056980327,0.0244693747770273,"FOXN3-AS1"
"480","A_32_P117313",0.26358830982303,0.00124340062000331,0.00315999675633014,1.97830420165371,0.00581040278869425,0.000757444577941743,6.99732540159303,0.331578662443123,0.0173106144576701,"TRIQK"
"481","A_24_P206047",0.119066519375653,0.0090987423571796,0.00278219367109542,-10.59573464643,1.50344091286089,0.158078754609258,8.634498149358,0.871170214774685,0.06214392384787,"SLC25A4"
"482","A_23_P209320",0.305392684791476,7.23394858678743e-09,0.00524798702365353,8.12753718656846,1.99868674137892e-07,0.43273657124447,8.48355458716495,0.00242606098199342,0.0270539423148836,"PER2"
"483","A_23_P119266",0.159956530539325,0.000557726720465678,0.0110785603339082,-4.3633902066766,0.0972367469667365,0.516868543378966,7.48730506180674,0.0632013097526235,0.183497305931841,"DNASE2"
"484","A_24_P557479",0.252540283421894,0,0.00263143845728004,1.345643784292,0,0.120680585999083,7.01149231764168,1.55457997656819,0.198786563346122,"XAF1"
"485","A_24_P154037",0.173863519712987,0.00523555655301562,0.00155761046338497,8.81061423737699,0.141995069268118,0.475271294212549,9.24635608651394,0.07326081508653,0.0613208617480225,"IRS2"
"486","A_24_P313186",0.16531600967887,0.0179389932093283,0.00341121159802945,-8.24973154594376,0.492723667189608,2.09438858003965,8.29355147791267,0.0466251621151237,0.0372666867755495,"CALM1"
"487","A_32_P94667",0.159392455147076,0.00726243628058113,0.00535583141440763,1.39658270229351,0.284520779391933,0.307861865646671,5.64952172917023,0.0601586817041428,0.0606541308333238,"PDE4DIP"
"488","A_23_P255672",0.184716392112699,0.00214508233553186,0.00322596835229902,7.96473609972003,0.181727300972439,0.186783559233659,8.64667576900704,0.526420972178346,0.0305004032594222,"ABLIM2"
"489","A_23_P70897",0.306288769929309,0,0.0161468978988865,2.29471110729983,0,0.0192844100336725,9.40336864942905,0.00783622458975058,0.0347638458608013,"ZCWPW1"
"490","A_24_P388528",0.261680152271527,0,0.0089978599305657,1.98069070667004,0,0.0060189892624234,7.70634763085313,5.03249005649759,0.086623587261958,"ST6GAL1"
"491","A_23_P25913",0.248672912746134,0.0028492245801763,0.00655474080298065,1.36676425067238,0.329523497537248,0.914367282016942,5.28930089181317,0.468759395487528,0.0223575956698563,"DNAL1"
"492","A_23_P145501",0.256539559570607,0,0.000635831902628013,-9.87275370184731,0,0.0781867421936673,6.9464558849542,0.0691475046556103,0.0236121008863735,"MED23"
"493","A_24_P398092",0.451970231259269,1.96219680207548e-09,0.0100715057036267,-10.2729321885106,2.26603034675235e-09,0.0671976979380738,8.97372511573047,0.351791425900625,0.0775442314718485,"RAD23B"
"494","A_23_P410717",0.623379147715071,0.0224982996917201,0.0383777902786225,3.13870935704961,0.0669552461349969,0.207060976292481,6.48801568044617,0.20816771406481,0.206470660511356,"CIART"
"495","A_24_P14634",0.282979904348535,0.02448919722067,0.00980386618839058,-7.62455306721658,0.0627438312077383,1.29963114419751,6.3757336192831,1.50909151974605,0.0460220863572127,"EMID1"
"496","A_24_P561341",0.221786388920968,0.0949871400668813,0.000632186938967722,11.5660734240586,0.0386346389991801,0.0493082658961204,5.6992920038458,4.41411973939593,0.0258271034574587,"ALKAL2"
"497","A_23_P46356",0.394633155524368,0.00277542641761541,0.0417013874746535,-0.06439678418432,0.0664820956637969,0.0333367523636489,6.06509969775535,0.280305493144932,0.191000499495607,"TNFAIP8L2"
"498","A_23_P370544",0.186689294739743,0.00574084277882575,0.00490476358270004,1.70693662925103,0.0378253059240647,0.153334513554036,6.33938098817945,0.212499314290719,0.010419805860693,"ANKAR"
"499","A_24_P33895",0.371327665246779,0.0206496119386032,0.0343532507404346,-0.536681544859692,0.0029957811863482,0.0350056026160266,7.10362379131812,0.026184927672906,0.00414289105381843,"ATF3"
"500","A_23_P7361",0.203951792976534,0.0020500399091171,0.00368479608220314,7.82880830841251,0.0132784156536195,0.237687847148721,7.08360959986959,1.46649003003039,0.06645563013958,"ELOVL6"
"501","A_23_P149975",0.277784239785136,0,0.00702297063300852,-9.87078291089329,0,0.0682795621400787,9.3800697815257,0.0413505482699974,0.0506839343971549,"FAM107B"
"502","A_23_P252775",0.233140896380507,0.00039876516414936,0.00911516404845576,0.910207448315669,0.00224238844179653,0.00751133078269617,8.26497222970617,0.0969582992619342,0.00982595151297556,"APTX"
