"","ProbeName","Amp","var_A_T","var_A_S","phase","var_phi_T","var_phi_S","magn","var_magn_T","var_magn_S"
"347","A_23_P15450",0.0445266910311589,0.00720725643058559,0.00180404051564136,6.97855147894057,34.657840178779,1.46430088843058,5.32577873837672,2.10838587632997,0.0109042355597778
"348","A_32_P225816",0.246244911994851,9.96082990687095e-05,0.033596977786984,7.30751267601809,0.204542951354877,0.436818513733511,5.20893271345759,2.680851672335,0
"349","A_23_P145146",0.222869662422309,0.00535976659705232,0.00144840451495823,7.33466249730916,0.00229517830675381,0.00168055796377774,9.06444833187508,0.00229198828993311,0.0309313140143928
"350","A_24_P242299",0.219505484186353,0.01497454888135,0.0109531188641215,6.05481871747277,0.0587613938473732,0.0054723839855342,10.4848225057273,0.0324645475808637,0.0238719029594811
"351","A_23_P8253",0.306766979136536,0.00653974568349682,0.02473844841617,6.96584164293118,0.0289812728759733,0.0015597105464858,6.571411208794,3.90191964835375,0.114540492577723
"352","A_23_P24903",0.414928372464546,0.0401922456238754,0.00485428716756551,-4.12624722371045,0.0118193364636907,0.169246868354017,8.34743088328309,0.814333230439235,0.0726063301551039
"353","A_23_P90089",0.244427901552713,0.00922271430403166,0.0277299564150129,4.37842292990698,0.00010795796311138,0.030216310068176,8.04587237972096,0.0120846261794336,0.0409558438017435
"354","A_23_P216812",0.2995453632176,0.0512299955741231,0.0163598975714793,4.19293665129035,0.199041359256976,0.148506294575931,6.23529372888409,0.390350325555182,0.0899864733639402
"355","A_32_P190769",0.211145155732725,0.0032241073139401,0.00137368598904692,6.56342036239027,0.0200471302664418,0.0720677593417494,5.09800037479088,2.03448813947156,0.0819230985418411
"356","A_23_P104464",0.259157311160661,0.0104646881286758,0.0087237724147469,-2.8657848548313,0.125085142873571,0.206489595303159,8.69060628259125,0.0641733446664832,0.101782265546839
"357","A_23_P250404",0.298513016346951,0.000728818393490587,0.0150926919150196,4.91677088971359,0.0250977694699834,0.00687930660276624,7.61269331774491,0.171007108120218,0.0297707431387139
"358","A_23_P209337",0.240566115400254,0.0156474341661247,0.0507580362000234,3.78723266778509,0.00653266967887411,0.111877750329015,6.14702086562945,0.0854390448438345,0.044172879016811
"359","A_23_P145024",0.292189567062347,0.0300382013790356,5.85659965055076e-06,7.33830022644428,0.124354788976938,2.69718893092834e-07,9.22912830762605,0.0157044824541583,0.0350050291883769
"360","A_23_P89589",0.735573837369962,0.0170866751614958,0.0372258963629387,10.5317874983129,0.0266044259109619,0.183475914037769,9.55217707253462,0.00175358731108251,0.118352857164825
"361","A_23_P39766",0.158267215474077,0.0679225179606453,0.00350438434917139,-8.19347647153652,0.0151275083990378,8.87997020296652e-06,9.31949010481832,0.276278945430217,0.0182542292040914
"362","A_23_P129389",0.215463524688686,0.0152148618212426,0.0322191909081821,3.4095181676836,0.000353871952830045,0.00278344679946675,8.97486224817888,0.153438506298701,0.0823286293772902
"363","A_23_P46928",0.29643184129561,0.0393946673854449,0.00628202595355217,-2.95030302454567,0.00159346243783578,0.00913959605890993,10.7225063292501,0.0302884621352595,0.0735851228511444
"364","A_24_P350589",0.247855147895837,0.0209281643887935,0.060635523931202,10.8289981193399,0.00275032112893852,0.539689857306551,5.30749108881859,1.41673241384182,0.0262453421609889
"365","A_32_P212058",0.513222081514848,0.0125701377370886,0.0360420696053206,2.80822216425197,0.0223414483050935,0.224918286329763,4.86163664802132,0.358905283706267,0.0386774582090054
"366","A_23_P48713",0.246099070996168,0.000816147193743437,0.00561312917923187,6.45262080057736,0.0647074286382301,0.0331524385044725,6.60984160316427,0.000306394699996003,0.0220590724353474
"367","A_24_P328872",0.186185282010374,0.00449088581345238,0.0197788485398466,2.76888576173016,0.0906195436391204,0.189635245847908,4.84740619672762,0.0184107437091305,0.0387963277813976
"368","A_24_P102821",0.213740593587234,0.0103978974018952,0.00165836625541671,-1.16062271626222,0.228005870544522,0.118478824000587,6.37079991142168,0.00658196014594705,0.0644403727871218
"369","A_23_P218597",0.321086182356407,0.0080936747922225,0.000140390935354744,-1.79565469345145,0.0547783098154063,0.253740591709708,6.57346157587643,0.596426918655724,0.0517161297790562
"370","A_23_P321913",0.230779395022495,0.00648760944380772,0.00117397411272805,-2.90791686976203,0.0841536018537021,0.497404865234885,7.76198654907922,0.194676041911414,0.0794376666880751
"371","A_23_P107116",0.191907928498932,0.0487409017335376,0.000585140501336316,-4.91998376531172,1.21072306714839,0.109160364923722,7.58593137158011,4.41029029669599,0.14945404814218
"372","A_23_P146728",0.222323250624376,1.33202304817342e-09,0.0488845579830276,2.59244510658759,2.36918754082253e-09,0.0151870991032406,7.6742800691485,8.29943879650491e-10,0.046116120298735
"373","A_24_P675386",0.301894009850089,0.00108306714880689,0.00295288585767336,-5.02252351199215,0.00735397847794073,0.068678574852012,8.4358109153189,0.0434726561284556,0.0127903635574364
"374","A_23_P166797",0.290211445107257,0.00314827025083106,0.0110293828642747,4.53345176781039,0.0470843700203897,0.0778424281373903,6.1527362949057,1.12052504974036,0.0578001019145839
"375","A_24_P417162",0.161796790276652,0.0204628372891428,0.00251259370836425,8.48106973622287,0.000421313897569294,0.309548787122197,7.78005252817004,0.0870967091544312,0.0160238585800892
"376","A_24_P154573",0.162717175797414,0.0115328742039009,0.0221249471658327,2.8513922545085,0.00579393868927991,0.205643936959348,5.00692191136167,0.0154632659251671,0.108090981320148
"377","A_23_P309381",0.232573214976014,0.00825286628751335,0.0196151689900055,-3.08593091406737,0.108099435455731,0.163313827052877,7.54012297798225,0.358716886652016,0.16283584609178
"378","A_32_P202703",0.243941941181207,0.000695638602559276,0.0298890685895528,4.52562011771619,0.0777279741579836,0.0387755636165474,6.34987734015789,0.045388114958203,0.462024067108145
"379","A_23_P41888",0.242672222752214,0.00731389577581675,0.00221012000971922,7.93776534954269,0.00113605867925366,0.0341841248466025,8.11670336722243,0.209795914656436,0.00556453779348401
"380","A_32_P149251",0.13116227744458,0.000942322645805142,0.00455776288846189,-0.815161597073205,5.27002861497455,0.595582755946021,5.4137688850879,2.18348028712931,0.0491466807005634
"381","A_23_P122906",0.191286382402505,0.0103357097759345,0.00425121943469242,-6.1892197455574,0.00431045712171397,0.235903135197959,10.3329805196833,0.00505003693413515,0.0670322650192612
"382","A_23_P85180",0.250762821936736,0.000188125947113785,0.00683998618529223,4.98245614468295,0.00966159352170941,0.0809692694126432,8.45554115093798,0.00155094563569168,0.0136173519284276
"383","A_23_P13740",0.25044670866194,0.000170038915990121,2.26190875380314e-06,8.41557471936543,0.163793724511156,0.0149833285873157,6.24172248677771,0.009564995903674,0.0461497391041718
"384","A_23_P140563",0.270555882507588,0.00315966347171958,0.0235392948701509,3.29210961424437,0.0012427906067119,0.220935094284685,6.71815352491508,0.0430339703318209,0.0391419837442652
"385","A_24_P108311",0.274876318625515,0.00351078215932625,0.0130034760455965,8.52385076180165,0.141804938944348,0.428397799733143,7.79723802642579,1.25047621400864,0.036599195505486
"386","A_23_P202448",0.135955122917836,0.0733575392342754,0.0030764758959248,-11.0003298196115,0.064777111674851,0.240378737541616,8.66009935456937,18.1456725798261,0.0769781978129735
"387","A_23_P395075",0.224639102034922,0.00456253341165447,0.00814080470112876,-4.43986115091895,0.0397981447554145,0.341558624867505,7.1702893508676,0.315911764949259,0.0129028281897858
"388","A_24_P182764",0.263951424703281,0.000166021767522573,0.00870461581449765,5.16620721956511,0.00229903517285408,0.196169877126254,9.3104891965086,0.00360446555853908,0.00654700492475494
"389","A_24_P942730",0.185293557921303,0.0118948236280302,0.0269466134035242,2.9926417477368,0.0116995460594468,0.0512507086577678,6.55901203055036,0.0656914769836997,0.0122460013698532
"390","A_23_P35796",0.292195513079103,0.000630242832395978,0.0199827398027767,3.65192427445367,0.0425250647606444,0.00144136927271554,8.51445381516519,0.197306043337502,0.0124775789655088
"391","A_24_P273756",0.186276811201656,0.00638370294894916,0.00710372859756961,-8.1315689967456,0.0702995578449762,0.0948514201141352,8.46958933811145,0.558862789092464,0.35625828522468
"392","A_23_P30495",0.385068686130476,0.00244687340121967,0.0105176631493763,5.56854644611876,0.0099537538150348,0.00753244143850338,10.4407832923546,0.831067095182612,0.0724373918872626
"393","A_24_P414719",0.548903231410679,0.0139576540004918,0.0590196485944947,4.895896539511,0.00787242976603128,0.0372104594490116,7.14320650879562,0.0109853599959478,0.0129980951702001
"394","A_23_P365226",0.341902232330065,0.00620766459516782,0.0350536830347644,4.86091553348537,0.00134857312563265,0.0376622267281915,5.71308149884624,0.0125722283467099,0.0446859328132608
"395","A_23_P255916",0.298582431634956,0.000102397289886402,0.0238415457147232,2.95032610305897,0.0181407163063458,0.04488357084014,8.29449732126338,0.0221798364472307,0.0297274609802416
"396","A_24_P13381",0.0861213771976169,0.0386386579046611,0.010911326496933,-2.04383075662402,0.861986486500589,0.74022502428105,5.80505790240683,0.0171186778152881,0.0533137045790356
"397","A_24_P313096",0.252240799599517,0.00080330585764192,0.00100156036389071,-5.97849591118803,0.109453322561041,0.138800139983719,8.02460719332918,0.0241996341333563,0.0150047682333762
"398","A_32_P78816",0.298070788335049,0.000153013538520303,0.0532034358953934,6.15504038355455,0.00019083782197254,0.10825668694552,8.53140835152253,0.0451358542546749,1.35689463287382
"399","A_23_P84219",0.153070569233244,0.010440762171118,0.0160549750489198,8.72489635796961,1.1459387001738,0.326784848219801,8.0249306445201,0.417691774775441,0.102865531362922
"400","A_23_P361544",0.212855838601118,0.00179925320553521,0.0117319381398312,6.98571687648419,0.15146187254693,0.268689989598242,6.8910347443136,2.70028135773322,0.0508818347834205
"401","A_24_P243741",0.141448646493808,0.0233331764503008,0.0132850264832382,4.42599198975171,0.0658813414858136,0.0455128265981443,4.73730940831198,0.973596717336916,0.0270073481378278
"402","A_23_P111132",0.278627405179895,0.000518001629480677,0.0170377093202277,5.23565197060469,0.000518147437875654,0.151323965542223,11.9932672347219,0.018925423609843,0.0856035137351166
"403","A_23_P105625",0.246330740669723,0.000967321210739823,0.0327526239104918,5.03575394434962,0.000904964282903965,0.0283898463477207,8.48000579027295,0.000393749079373434,0.0353582787293447
"404","A_23_P115149",0.253502815024894,0.00530150666286778,0.0247967748130585,5.76415212575822,0.0113520058294044,0.00657045040106783,7.82415595367803,0.00250392814640989,0.023111368306877
"405","A_23_P309198",0.148140451667181,0.0167354940339477,0.00826768701395989,7.12085987107946,0.632486231324773,0.341641029716237,4.98974244971248,0.0233627366475328,0.0187223448874025
"406","A_23_P27035",0.128002211172172,0.0297805517254613,0.00518503590855218,11.7631462368244,0.00709104133513201,0.060627196555032,8.67079511784893,4.81960722475318,0.0962999919824167
"407","A_23_P203957",0.277158705459855,9.68439155974934e-05,0.0177436547360093,8.16497966337301,0.000388062797358149,0.0842039397934015,6.38175538537789,3.33515821012535,0.0259582625366433
"408","A_24_P82419",0.255169021413698,0.000110946248328806,0.00173639930401094,-7.43475428901015,0.0729363624361969,0.235808833234997,13.6969708506828,0.0133668659782437,0.0226709640678304
"409","A_23_P41804",0.25083676187436,0.252819635170367,0.000108246248432599,6.87507741437816,0.445116160233279,0.0804450285721959,9.45686843147057,1.89300452635866,0.134120294013792
"410","A_32_P191262",0.282852629664888,0.112706554719518,0.0207259341882312,-5.729281246841,4.35142757394484e-05,0.0384078958632556,5.94604918462108,0.525195752513626,0.0231576396315323
"411","A_24_P98411",0.177532247127317,0.00756216305099932,0.00182331001330791,-5.42685712808038,0.184636965397106,0.3610701423522,9.43925521853686,0.0354930810551552,0.0148977715250704
"412","A_24_P125283",0.280711528205361,0.000496285652359024,0.0175443673734227,4.51102424517626,2.98877064317046e-05,0.0137525835202935,9.90129282723161,0.454197964256237,0.0340856103016436
"413","A_23_P125042",0.279257599256521,0.0271995124988296,0.0543303340000781,2.68645725576694,0.00439292971778445,0.0622747831858211,5.30712019528305,0.00130883534590451,0.0230487305220193
"414","A_23_P360754",0.375848583604885,0.0680121487948314,0.00736106262327022,-0.767446792060016,0.225244840521384,0.245992128459942,5.84057052096897,2.69619557718297,0.123479150537505
"415","A_23_P334328",0.51833878179189,0.00365798897460018,0.0131990316199953,-6.20760185925471,0.035344718946956,0.0286708189100346,8.70306954964458,0.0206968011760821,0.124297100562127
"416","A_23_P47614",0.121571212988997,0.0167467555849685,0.0107855105599506,4.08186745696884,2.69531988870233,2.34759184476523,9.62044378841435,0.599245368605708,0.0290984126145951
"417","A_23_P4679",0.219118390373674,0.000990215936372907,0.0628628058116767,-0.484193378847167,0.167805909651321,0.315626380178696,6.51209629571899,0.662838201347327,0.144906605879685
"418","A_23_P253317",0.214316312223757,0.00667437956216945,0.0404640495892613,5.63778190392741,0.069296607114036,0.0961646040858663,5.32579937978618,0.392515103183804,0.131507847064924
"419","A_23_P73023",0.270787771643142,0.00466732530890554,0.00195762929856409,8.43557561059775,0.0001708638329829,0.0142647165208086,7.36953705622156,1.28498629056636,0.0113773104037859
"420","A_23_P76218",0.647941248734819,0.134408189920614,0.00913653285863667,-11.7572814617267,0.104075603378921,0.405705553111536,12.8243777314477,19.4502758409836,1.28839380539045
"421","A_23_P59179",0.166053841192427,0.0148385567699281,0.0612066702692281,2.53197620601837,0.00978217348312575,0.116899092482558,8.00640704843956,0.093365335159746,0.120589576352825
"422","A_23_P161156",0.216735458431052,0.00245289770672323,0.00937371705536914,6.0545298910914,0.0151678497057839,0.11066442699046,9.0068872954787,0.0938084915799238,0.0105847983052459
"423","A_23_P209564",0.216470534633878,0.0231317117577366,0.000376896622001334,5.37587834910325,0.334793412181811,0.024923343542389,9.90530360201267,2.16433199605244,0.176328624943489
"424","A_23_P162171",0.215430962955452,0.0360454319855031,0.000783456752742925,-4.45626205954361,0.0322972663814759,0.412528138637406,8.10540651099411,10.6329064406537,0
"425","A_23_P305759",0.266494240505979,0.00931134140861355,0.00492861212831046,6.08359997580267,0.0145965251554894,0.065955282067145,5.58092127485057,0.142055813235979,0.052464244836375
"426","A_23_P205913",0.22951754136845,0.00394197723048564,0.00898431351879292,5.79671701376879,4.176155307826e-05,0.353086188629666,5.75510451508644,0.0968375356349304,0.0170830113371239
"427","A_24_P334130",0.229674092387534,0.0281252033704875,0.0763067436860823,-8.84876053278844,0.0149268243849638,0.134476054526345,5.99015815495351,4.90507929011785,0.144050936464918
"428","A_23_P304897",0.202925659337444,0.00902853637032188,0.00121399368848949,-2.25234843176505,0.164796017063493,0.392689560458759,8.3005268829201,0.0333684932995951,0.0349552504564685
"429","A_23_P94591",0.270531064385643,0.00352622698230535,0.0120194610736189,8.23044190931183,0.00119855921302413,0.00227136449389381,11.4176435685031,0.198400725400057,0.0108560004662295
"430","A_24_P22079",0.23706696196522,0.00148814327326613,0.0169003450292807,-7.48826396945256,0.102880520459536,0.148296262149315,8.75340502563816,0.00341174336556058,0.0375260764704896
"431","A_23_P105619",0.339564529790824,0.00458244198849893,0.00678540680882787,6.41126413156602,0.00181976227148457,0.0252305072608208,8.5044516796434,0.719353352021623,0.0440115038518729
"432","A_23_P25974",0.254266085753728,0.0241900511614706,0.00119214250474705,10.5588146520446,0.0139478640067115,0.0261374285335613,8.32081195290248,0.80262127595511,0.0989203117778226
"433","A_23_P140427",0.200770823452431,0.0227035409697943,0.000507590400397534,7.19277796312446,0.00834193043862414,0.008536447510029,10.7743588469461,0.00848093798603122,0.0121319531357822
"434","A_23_P82412",0.21671697401915,0.00702483658712174,0.0118348323083474,5.95882134200977,0.0174082794870019,0.124611860267532,10.9142182171854,0.00560562211779593,0.0259266828384824
"435","A_24_P317827",0.385417909382945,0.0158666148790899,0.0030411478082421,7.11606646780771,0.00501848617385257,0.0250250501903987,6.93640585375901,0.514015806705345,0.0167836350077322
"436","A_32_P142440",0.192375947173858,0.0159184035245769,0.00259536596980545,-6.94890356479146,0.42843543885999,0.00424817645651113,5.69083042956998,0.182559760212448,0.0982595845171633
"437","A_23_P363406",0.30816380650783,1.52243303240715e-05,0.0137983673037133,5.96021160630357,0.0434146140325394,0.15135007365276,5.36001691835591,0.289936939429643,0.0651959773134951
"438","A_23_P381261",0.229675896195249,0.0408916852687058,0.000728683874751769,-3.88194084174053,0.109076401111383,0.0231264105424263,9.34763310056098,5.73786527756604,0.0413726636143926
"439","A_24_P196534",0.247012601588343,0.00499454762106432,0.0131218682749215,5.55064418104414,0.000172661308525898,0.0201692831420339,8.59258867592097,0.000379318770027233,0.0343977298621104
"440","A_23_P77714",0.227602161559276,0.00527687857827135,0.0328647810632628,6.31409269958451,0.0470711638991286,0.00560331701303435,8.01837648546235,0.163649932921428,0.0870882931530004
"441","A_32_P177539",0.225102280841396,0.0140250224045185,0.0127176362073282,6.43357451848808,0.359852280959308,0.775719509594201,6.10723506036934,0.363567446677827,0.0731958449447871
"442","A_24_P602507",0.282693941666351,0.00509397236322744,0.0127526077778157,-4.81170300538332,0.0170633400604611,0.0929093931898908,6.95088911792221,0.339216330466556,0.0209025313467937
"443","A_24_P71700",0.263306938627892,0.0328414651332497,0.0036336157057782,-5.19944746433698,0.0879205783470504,0.0600224238855213,10.065456096356,1.84589710209173,0.0313252996808651
"444","A_23_P12363",0.318173561521407,0.0585411769390218,8.84540706709836e-05,-11.1903299873853,0.0611760627576069,0.0325324226032293,6.77209895445815,1.04608868745873,0.02557815710372
"445","A_23_P47682",0.174033380825624,0.00756831873095376,0.00727716030234984,1.13977093717932,0.539261063922252,0.000542095176595593,5.13495481736592,0.0409097947828152,0.0319132909025277
"446","A_32_P226205",0.584548969531804,0.0102366656865052,0.0247293242055547,4.74205033743522,0.0150820332743501,0.0185832436712272,6.00392984819068,0.0676492102060598,0.0242107559212482
"447","A_23_P133868",0.182545168596798,0.00705613678747385,0.0130675097269024,2.23430515365849,0.16379914893716,0.401138306243585,6.23717793979098,0.0263229142944722,0.0064215560841601
"448","A_23_P124427",0.27682607019226,0.00268094998298117,0.00801946293775425,7.11275749365248,0.0228679623639185,0.0151730798390568,5.93855044082716,0.211582182998367,0.0183832247731083
"449","A_23_P113351",0.201030311656435,0.0449549298222852,0.0283129202752615,-9.77209914646136,0.0711764625603903,0.200875886413585,8.65953870036186,20.8895968704485,0.104774181548198
"450","A_23_P434900",0.342010006804687,0.0041072072392533,0.0162833652126118,6.39417343648598,0.00606643290728926,0.0157930234067132,9.5084699144463,0.111615049947274,0.0172566714367711
"451","A_23_P421423",0.306168443963642,0.000770609053570378,0.000113486457160226,-0.291293689165317,0.000718567980006652,0.0909644013695588,11.8495828263901,2.29051534337914,0.27949541622818
"452","A_23_P204947",0.252087588767986,0.0155968059770267,0.00336618111101241,-4.80718309002502,0.587274876667035,4.27498415142538e-05,10.6098109378337,0.0680309546975374,0.0746751875771527
"453","A_23_P149121",0.259367988887825,0.00207307279950736,0.0168498167611419,-5.51639917052856,0.0752083190607768,0.147433151823149,5.36660577085293,1.3462197675116,0.0279710761707507
"454","A_23_P502641",0.227014382463699,0.00571898824860352,0.00632752949102844,-2.55257705074712,0.0637021731960339,0.248533024742515,7.09804117173973,1.09877368461373,0.141157940475219
"455","A_23_P330578",0.521371980858645,0.00455924645287656,0.0017336008466966,-4.07312262802727,0.0074049035630052,0.0567115548413837,5.08028358251919,0.0146428203651112,0.0682749728174044
"456","A_23_P92132",0.271433151162487,0.00437416076333977,0.00660238383899845,6.52989227381978,0.00553181182480057,0.119655689931586,9.35637224253249,0.00667434134332404,0.0271317006240231
"457","A_23_P201636",0.320833482374953,0.0323165355853391,0.00335389092137509,-3.69683011743364,0.000461609524988639,0.042178187170407,7.86939796898544,0.169591334042035,0.0546543667692395
"458","A_23_P143047",0.231444040965652,0.0204138420624349,0.0125421898117505,7.43726413397903,0.0518778682906084,0.137718195600854,7.23366166738109,0.129553044525955,0.044200327555973
"459","A_24_P19228",0.162759190550823,0.0175804375599477,0.017670241370934,4.4345255937962,0.188001553283327,0.0713287824738513,7.51143626527559,0.0517020263857109,0.0834300496354542
"460","A_24_P942969",0.213332791100347,0.0280242619785695,0.00507983298199533,5.65215027757429,0.150050127425096,0.159061336065201,5.33875231026047,0.516056483943984,0.245654481561205
"461","A_24_P159948",0.251874452919432,0.00101369170425757,0.000259208895240857,5.02288164808368,0.0297991667951275,0.00568122448045393,6.26368266780199,0,0.0642091078970597
"462","A_23_P70201",0.185967017516659,0.00754958462514118,0.00609598524357689,-7.23057895250983,0.0871736020093777,0.0632414336882992,7.57817389576956,0.0294193058077161,0.0270253641123424
"463","A_32_P131031",0.164405937963554,0.0108779851099084,0.00396738904368948,10.4981356748834,0.143268102791776,0.197817601323273,6.54652479711018,1.27006408913722,0.0754462983441988
"464","A_23_P160729",0.1647691850194,0.00968595859174784,0.0330913528831922,4.85906227050095,0.197556447150325,0.327030809640386,7.37221239276557,0.0201875770837546,0.0595785289872008
"465","A_23_P90542",0.262807313354978,0.00112689515596884,0.0212240893059153,2.7792298202245,0.0023531727407141,0.21051740965625,6.46184868520389,0,0.00246798665228486
"466","A_23_P69573",0.154555035481603,0.0134046900695823,0.00280870417660137,7.20408715027192,0.195477829781644,0.489029900570301,6.05789861880522,3.37765412173915,0.0139213564626698
"467","A_23_P86632",0.16395755184301,0.0107941812458782,0.0090942951171526,4.02156260426498,0.131206079217538,0.000195098321714668,7.89504243301101,0,0.0128339456229647
"468","A_23_P398637",0.264518853510979,0.00496142057149929,0.0173739558822329,4.72655752801536,0.000455751044805282,0.0792067714764511,6.81736334907626,0.154083132029348,0.0413223931535598
"469","A_23_P377214",0.226420932762702,0.00126503618572697,0.0105619546052735,5.06872950926937,0.0160643007291697,0.00393103079828281,9.32406708252776,0.00959387600373903,0.0360641991085725
"470","A_23_P412321",0.228392430298686,0.00907863963774435,0.000647162701489053,2.94745660721939,0.0248745540590695,0.000252005707802559,6.36647206546313,0.445701920315248,0.0659476165206984
"471","A_23_P99063",0.190714592311893,0.0622945928883331,0.0126019474095549,-8.97718332785024,0.528125937105443,0.609769319808228,7.36547511509161,14.1099029162943,0.150734910615794
"472","A_23_P56170",0.300763229409956,0.000663467461424168,0.0166593751317535,6.2027113373579,0.0133438260145362,0.0841401960289739,7.5417307673505,0.0490412187352605,0.0546090117864078
"473","A_23_P717",0.282866358129429,0.00223691277010542,0.0355200897139057,5.13977739032501,0.00296442324205182,0.0530035765465428,5.7556554216505,0.0392076722513424,0.0134714935205024
"474","A_23_P124742",0.167729279347611,0.0294533871765728,0.00320529278071821,5.6503456835217,0.0312443714475241,0.19228124193162,8.19507346025922,1.42502671545103,0.00538789988577652
"475","A_23_P364766",0.340296191834261,0.00274354627604305,0.037832305442586,5.99167092441364,0.0200741105756433,0.0557515250115859,8.29101639628537,0.132249871213065,0.0333231531232143
"476","A_23_P318604",0.527692878516886,0.016980877264281,0.0369690440758541,6.06317067267572,4.93115723982009e-05,0.0193661192267942,8.3278162508614,0.090866529342765,0.0329899160407722
"477","A_23_P350689",0.314483885135279,0.00257465902572378,0.0505805563195345,5.95530741779419,0.00015884616144714,0.0613682521925584,7.29646981720366,0.234313326110328,0.102737860106751
"478","A_24_P306720",0.498829812524631,0.0491984002328972,0.0179794207758136,7.52296547760098,0.0154054682649372,0.0420969633178811,6.79930979750212,0.046977604774322,0.0227946374089532
"479","A_32_P117313",0.260715787055949,0.00577625130298197,0.00342299109087018,6.33656721757816,1.52441542549215e-07,0.0059142075395307,6.99640736684025,0.341350874109313,0.0178679822366869
"480","A_24_P206047",0.126663693615754,0.0222457722306186,0.00260783379549864,-6.2433210819081,0.675457663984055,0.04607563929998,8.63585701709156,0.862641013585945,0.0599348549199141
"481","A_23_P209320",0.305023553156494,0.000210549594212302,0.00655934829205788,-11.639997088213,0.0151847620184492,0.448759459459874,8.48393609075811,0.00291955839059875,0.0276659387138731
"482","A_23_P81825",0.21180412285575,0.0017931497128251,0.0022009411933461,-4.164484314769,0.0881346788096405,0.117117242002896,6.13616290603775,0.00826145231887575,0.18637648988646
"483","A_23_P119266",0.162095394503181,0.0124842416862688,0.00799181946039071,-0.265356878423994,0.166554154421882,0.49836847379057,7.48794068201663,0.0620595967272377,0.183763966363675
"484","A_24_P557479",0.259574540748416,0.00546057917069285,0.00508027788987215,5.7850427730498,2.15612515556025e-05,0.0670433229494182,7.00894364074532,1.53639056289654,0.19853511559323
"485","A_24_P154037",0.171541095789967,0.00910885415786485,0.00130410746309746,-10.9491091778986,0.128285499877542,0.467419886841872,9.24654102152898,0.070852929289675,0.0588374445017526
"486","A_24_P313186",0.176610902604362,0.0366196239119269,0.000635651680002145,-3.59013817275156,0.0192263109384529,1.45520782569507,8.29454584161952,0.0432364598202772,0.0354563295630717
"487","A_32_P94667",0.160715796777162,0.0143187315072483,0.00387696331777286,5.66714287158739,0.0992661574554052,0.212535422511,5.64904675844262,0.0563190419640042,0.0580813375337462
"488","A_23_P255672",0.193615153539659,0.0103733901396737,0.00272236553825571,11.9700975383185,0.156778199846884,0.114456996458624,8.64586707142746,0.521940971478179,0.029951115094236
"489","A_23_P70897",0.307457620505708,0.000131758969124263,0.0124588903013952,6.57121427217413,0.010398525364988,0.0466556974920657,9.40192033179107,0.00733301287357226,0.0343391078949081
"490","A_24_P388528",0.255952159468921,7.31590517929933e-05,0.00942069782415263,6.32231471579967,0.068352028945768,0.0033155518840252,7.70524734414295,5.01885957868526,0.0867396066039549
"491","A_23_P25913",0.261974692462105,0.0145824736570957,0.0087228522840592,5.6305497576975,0.246346403794957,0.559328114835117,5.28894421323419,0.480920160745346,0.0226298916573866
"492","A_23_P145501",0.257773176372138,0.000148843886352637,0.00127365920722314,-5.5831215561889,0.0010067986280508,0.0857009615164132,6.94777396627376,0.0680713591804979,0.0239149325421274
"493","A_24_P398092",0.454097950238085,0.000896696152406086,0.0109911781638952,-6.04543470592666,0.0240208356319572,0.0487848991075958,8.97462597875325,0.354154076725069,0.0788779143864775
"494","A_23_P253301",0.128262546535875,0.0193664075432056,0.0058593005053554,-0.261355215592532,0.0118988639085124,1.39505873263347,5.52679814775787,0.713620407897911,0.284885236500514
"495","A_23_P410717",0.620558581983422,0.0327410965487108,0.041621743851479,7.40450573975689,0.0469314373804682,0.153961596523542,6.48763261695997,0.197222119573797,0.199806873542469
"496","A_24_P14634",0.306650650349823,0.0428277193634088,0.0129867100155918,-3.1672575921167,6.61484882540681e-05,0.861577298845129,6.37633832593789,1.48065506288751,0.0458163800202995
"497","A_24_P561341",0.20857459389421,0.085895367218412,0.00239106175015104,-8.60436002042364,0.70598608061634,0.372320579826788,5.69713280704178,4.47003331823065,0.0271096065368696
"498","A_23_P46356",0.401852038813928,0.00579560552993153,0.0386194301467099,4.31649281403557,0.0908101439228435,0.0269999518108251,6.06246914650247,0.286715902620848,0.188024106816371
"499","A_23_P370544",0.184420403221618,0.00654164394734809,0.0028354325909707,6.02458118967,0.0187692487543931,0.222208236042859,6.33898023706151,0.214544451763024,0.0103096813394966
"500","A_24_P33895",0.386562405295359,0.0223161265451731,0.0301165256166428,3.65987312764367,0.000811600127341772,0.0161006652357326,7.10226077026389,0.0268824449471244,0.00608147975793282
"501","A_23_P7361",0.22558136554371,0.00487457654698001,0.00190151178653723,-11.9903620059309,0.0289448220813832,0.112891128498035,7.08330282477711,1.45318376926949,0.0678867885153246
"502","A_23_P149975",0.274298191403837,4.12818857485427e-05,0.00632715164358813,-5.46326195265983,0.00266783473988641,0.0592282567259578,9.38101201050895,0.0411556508581825,0.0504831581235369
"503","A_23_P252775",0.230931017552776,0.0011437971777798,0.0065390929030356,5.23736005547741,0.00561021329175083,0.0440162236231141,8.26424417665147,0.0942589651734741,0.00976408441408838
"504","A_23_P26687",0.195762202324251,0.00531515061374582,0.0490044470793509,2.93167959951259,0.0150472055048739,0.129657328292476,8.03984241109014,0.0177170119266215,0.0179865851336461
"505","A_23_P151209",0.214553262212511,0.00232883068486659,0.0521239323822344,2.09562955417353,0.114481994184398,0.299047308659003,7.84847467336569,0.00199550730098054,0.0749193503623364
