"","Symbol","tissue","subject","tissue.outphase","tissue.inphase","subject.outphase","subject.inphase","Residuals"
"705","SLC6A8",0.655071274684725,0.028695500564324,0.00536964254763586,0.082422296752859,0.0321352039014155,0.0350215139776517,0.161284567571389
"706","MMP14",0.721633303766869,0.0313886363089621,0.0206091572262151,0.0445704920412447,0.00849521527089507,0.0144199997897746,0.15888319559604
"707","C19orf25",0.882265646309899,0.0208359827527252,0.0456820234087132,0.0088085138608093,0.00536040309340347,1.67771439323655e-06,0.0370457528600564
"708","PPARGC1B",0.31957731624321,0.0566801930023777,0.046526787353367,0.0762952344921811,0.00292623400054675,0.000981588040460315,0.497012646867857
"709","LOXL4",0.94325609330666,0.00895427749358746,0.000206491801417479,0.0141100192409063,6.2622016770124e-05,0.000143641876881344,0.0332668542637777
"710","RNASEL",0.0990674284872471,0.154652703463972,0.393171429072436,0.0269776552774321,0.0284774709206725,0.000650927124846135,0.297002385653394
"711","SLC29A3",0.686299115089023,0.0201809270241105,0.0275642888956102,0.0144292295015653,0.00411197650873621,0.0266095968860785,0.220804866094876
"712","CBR3",0.285254838162869,0.347573028273183,0.0154077715147122,0.0950815345316428,0.000884597758942429,0.00850678201764426,0.247291447741006
"713","RNFT1",0.132372594888332,0.207419099028542,0.186083769406668,0.00695522528348713,0.0619890124678358,0.0414583593420635,0.363721939583072
"714","CXorf65",0.945824462047237,0.00439829509273865,0.0183140197511646,0.000129395870965067,0.00214026144010429,0.00275386518987866,0.0264397006079118
"715","MOB3C",0.62970340039367,0.0367820818920419,0.0383548974935341,0.0504202280287676,0.0229375144683132,0.00946144076474204,0.212340436958932
"716","RTKN",0.624508977453766,0.0643789035151282,0.128390156778446,0.00148419491411362,0.0152052268791342,0.0117219834815619,0.15431055697785
"717","CD86",0.103603249577357,0.190352056232703,0.00071388171285274,0.0879652926678129,0.0100757500215888,0.0640011378192168,0.543288631968469
"718","PDRG1",0.0571539232182288,0.0601603820813347,0.0637342483560942,0.0989913309331738,0.132101592105775,0.072616429466839,0.515242093838555
"719","B3GNT4",0.91244444899445,0.0101598654866341,0.00068080050901121,0.0126895721740897,0.00260997568009616,0.00498570583927286,0.0564296313164457
"720","WDCP",0.105731576753495,0.0564109577159969,0.179070284381979,0.102646572923773,0.0471871279101745,0.105878883682769,0.403074596631812
"721","CLHC1",0.587822404788523,0.129438292876399,0.057797381740719,0.00532488446031697,0.0374507277436575,0.00965288318569382,0.172513425204691
"722","EIF4A2",0.86690999244615,0.0151269246207707,0.0740932534899131,0.0031625684123104,0.00271790984995161,0.00266067949428222,0.0353286716866224
"723","SLC47A2",0.631796077085093,0.0993023368869822,0.022160259333942,0.00620438177335955,0.00821625244112377,0.00167922178398502,0.230641470695514
"724","ADRA1B",0.930752747497464,0.00154432283736566,0.0080599686669848,0.0206616379574648,0.00627386739227203,8.77779894650997e-05,0.0326196776589836
"725","SYTL3",0.714409077536094,0.0425635405248907,0.0134162131575742,0.0419827251292077,0.00829983820222972,0.0337481432977649,0.145580462152239
"726","POLE2",0.408367361074165,0.0411236267357448,0.143143903032134,0.0233249678182338,0.0064990738682047,0.0133136742069498,0.364227393264568
"727","C1QTNF12",0.0108269979131284,0.0731042674277238,0.143066467243695,0.0163436602909149,0.0287621660260532,0.0001593327847481,0.727737108313737
"728","SLC26A6",0.932870640008349,0.0134184978528768,0.0211316069495527,0.000613809933608436,0.00322493349935322,0.00135404516466687,0.0273864665915928
"729","NSUN7",0.0996105687836946,0.197689449292246,0.149708786377909,0.00151986836260153,0.0245746554593031,0.00838230721238133,0.518514364511865
"730","HNRNPDL",0.302701869920572,0.0431587537435832,0.420886375281929,0.0360776522210381,0.00977704373835413,0.0283219533693837,0.159076351725141
"731","PEX6",0.279892409575948,0.476150425228007,0.112580560631925,3.09230755715037e-06,0.0405682486571034,0.00510221048117044,0.08570305311829
"732","CLK4",0.106311648580492,0.101895840662883,0.0802271315334091,0.181463851694761,0.12234549264112,0.0619313350070682,0.345824699880267
"733","L3MBTL1",0,0.0936087859064439,0.26561515607739,0.0106783075505989,0.10409701956164,0.0812925811095042,0.444708149794423
"734","TDRD10",0.922513078994179,0.00335307854439579,0.0093487654965069,0.00133097080903435,0.000872566858434746,0.0050009171247934,0.0575806221726563
"735","CLK1",0,0.104448034958851,0.0854793153861618,0.285196430634538,0.0929038447332727,0.00455355386250648,0.42741882042467
"736","ZNF706",0.813126948370855,0.0156850737170233,0.0841778705798302,0.00209820860563114,0.00576550899867795,0.00801530358975659,0.0711310861382261
"737","PPARGC1A",0.717198363277395,0.0424760598803164,0.120292321084049,0.00159742505681925,0.000526326093874332,0.00273759270173493,0.11517191190581
"738","CFAP70",0.161252123382506,0.298773075641787,0.0440626470630229,0.10204876786914,0.0305801902633369,0.0235650546075859,0.339718141172621
"739","EPHB1",0.823510868885564,0.0524938254153692,0.0268737452543331,0.00253819872726607,0.00357654312731503,0.00479432290748249,0.0862124956826702
"740","ZNF862",0.0693803833672659,0.0709526820662668,0.303751695631463,0.0204699254441028,0.131205170997782,0.00540918058723957,0.398830961905881
"741","SESN3",0.761838162523516,0.0395627288366363,0.0127492114488348,0.0222673902716856,0.00438324727155707,0.0111083617388899,0.148090897908881
"742","ERBB4",0.0407730284123919,0.0834757734348871,0.0432552965288212,0.113404970880221,0.00365561711034228,0.00733578557290418,0.708099528060432
"743","IFIH1",0.100185574350062,0.0304194787782792,0.353504177608588,0.0244785271458085,0.0707600672625913,4.23531621993909e-05,0.420609821692472
"744","SETMAR",0.577663463929542,0.0393538760607361,0.177659150608287,0.0111500855210326,0.0117785107079854,0.00203656628773664,0.18035834688468
"745","DCAF7",0.331279952657683,0.10440025471135,0.0515419606379328,0.02650738946189,0.0848342662052523,0.0298899603147739,0.371546216011118
"746","KATNAL2",0.413592626851097,0.088205564913847,0.0843331266651461,0.0163961929804645,0.0351431046684982,0.0380242475489267,0.32430513637202
"747","TRAM2",0.850720677580193,0.0271959935184682,0.00987747557831472,0.0114134014759152,0.00138667200341889,0.00239227388903827,0.0970135059546513
"748","CLPB",0.626976947057191,0.048114960234222,0.0905513109850936,0.00044750548929749,0.0192469466866124,0.013548472540219,0.201113857007365
"749","CD83",0.573704862147739,0.113753162607627,0.0661598606153116,0.0415146255608113,0.0208661869273324,0.0117566183394474,0.172244683801731
"750","MAMLD1",0.952949100045967,0.00543077220426203,0.00378906748463557,0.00213010022049144,2.57160494432589e-05,0.00052654311673151,0.0351487008784694
"751","TBX1",0.932800569599098,0.0104118056863316,0.0136834521969538,0.00275018409602256,0.00111327602165939,0.00350589477343881,0.0357348176264956
"752","ZNF561",0.748455376926596,0.0590023645318225,0.0670431179292932,0.00131920303126026,0.0162384231399756,0.00131257948689566,0.106628934954156
"753","DBIL5P",0.853119443892054,0.0235450744119144,0.0441096979555225,0.00504308769930268,0.000387160282649419,0.0201658884925167,0.0536296472660402
"754","ZNF572",0,0.0684703640780059,0.230715659017693,0.0947209032765153,0.041620192182772,0.0282745991331948,0.536198282311819
"755","HDHD5-AS1",0.511549192931602,0.0838434595946442,0.00276976563225263,0.0775948741968477,0.00329509753388323,0.0412610728861257,0.279686537224645
"756","SNTG2",0.925105419557923,0.0135335650440311,0.0240970585987329,0.000118670862328667,2.73406358034367e-05,0.00133966669663163,0.0357782786045495
"757","WDR75",0.214025120268924,0.173611008566114,0.230634951505074,0.000639155713378642,0.000865155771895665,0.0119730560632705,0.368251552111343
"758","MFSD13A",0.971428817386792,0.0069052232578622,0.00721708823951398,0.00334019420417454,6.54769963100808e-05,0.000542169042024131,0.0105010308733236
"759","SLC39A11",0.00672770737452113,0.13123274184329,0.225083481185782,0.113437602578043,0.0144611702650662,0.00182913340007767,0.50722816335322
"760","CHL1",0.677387586839879,0.133979661267217,1.58965872479846e-06,0.0518057750989555,0.00166908113193134,0.00279590043489942,0.132360405568393
"761","ZNF189",0.396872610493419,0.133899055741867,0.0364166376343609,0.0419633028004018,0.138107607733397,0.0128081291979438,0.239932656398611
"762","PRDM11",0.106970988421468,0.0220272988039706,0.297649664120482,0.0529634597312515,0.0483560369520644,0.115992674990382,0.356039876980382
"763","C22orf39",0.473380777380718,0.0443180419850516,0.130999092146889,0.0275492428399921,0.00512904721388418,0.0127387009239059,0.305885097509559
"764","PPP1R3C",0.742847262245989,0.0234877250911581,0.125502039880485,0.0113996023819025,0.000120887591012174,9.53265866709076e-05,0.0965471562227823
"765","KRT72",0.593918889903179,0.0459357038995723,0.0014291785050489,0.0395325730259074,0.00134188532248402,0.0174558203654573,0.300385948978351
"766","LINC00665",0.059254352614261,0.187832949827254,0.150150531126684,0.0562206926636223,0.15229493435396,0.00672446658312128,0.387522072831098
"767","SYTL2",0.647010523355591,0.0833169139623604,0.0245728225973549,0.0356403290364081,0.0209906383967302,0.00340165557493282,0.185067117076622
"768","KIAA1841",0.172709218916542,0.0177292749941302,0.17887343132087,0.0248723451991434,0.0236496440325061,0.00201350537095776,0.580152580165851
"769","OTX1",0.174357456035187,0.148045721010357,0.0613381761715008,0.0448024776009627,0.0374846190480524,0.0125755695296673,0.521395980604273
"770","PGM1",0.720376366877729,0.06314255591276,0.0179943395573631,0.0544492735667706,0.000422279470739103,0.00941161568681725,0.134203568927821
"771","GCNA",0.228074275725247,0.0124132917029206,0.120619515127692,0.0660247434281763,0.00389601583853983,0.00302273348939415,0.56594942468803
"772","HEATR5A",0.14747458258828,0.152444673215935,0.034560203440983,0.0194898609761264,0.116972095329807,0.0273452476504807,0.501713336798389
"773","MTFR2",0.0940437812850895,0.203865922220603,0.1275173392971,0.0288920395173052,0.0532165511410517,0.0149464639322362,0.477517902606615
"774","TSGA10",0.743682034217175,0.0152813709582793,0.0407437871879855,0.00850079818060102,0.00201698474250469,0.00210076203978777,0.187674262673667
"775","BNIP3L",0.771579914733167,0.0495091142526695,0.0745021499619232,0.0287606873968074,0.0049877773212808,0.00211970938935415,0.0685406469447979
"776","ZSCAN20",0.481496864953537,0.0622395318520395,0.115548628663734,0.0215756707849606,0.0118779705639235,0.000427788660391766,0.306833544521413
"777","TEDC2",0,0.17932708413535,0.098348499968869,0.0101905932865146,0.141040171969814,0.0434485457853957,0.527645104854056
"778","AURKA",0.263196910793104,0.0595639280245415,0.0115737545678563,0.154328323116695,0.0535563633738684,0.128045456001629,0.329735264122306
"779","TAF9B",0.333375334121037,0.139494172097507,0.123110758510636,0.0749720269177019,0.00220568549949012,0.071819385370306,0.255022637483323
"780","UPP1",0.904935320957722,0.0081582141249322,0.000290708750578084,0.011086493846436,0.00366327722305162,0.00121787738780721,0.0706481077094729
"781","SEMA4F",0.761075884769459,0.0354851395779798,0.0766935163673132,0.00104866845569431,0.00839477510208467,0.014199713775839,0.10310230195163
"782","CYR61",0.83043708493511,0.0355038168733519,0.00565333922235203,0.0230241559015229,0.000307487252607417,0.00525315676738415,0.0998209590476715
"783","SAMD9L",0.921779944932224,0.0255181448698285,0.0189712881850905,1.01960752934945e-05,0.00211984551944592,0.00285766617172502,0.0287429142463921
"784","RCBTB2",0.953340074004363,0.0026427723467613,0.0136288148917165,0.000144524574691163,0.00166875056930572,0.000445462258333328,0.0281296013548285
"785","PTTG1",0.194959846360816,0.175883898460575,0.0906456267093062,0.0951149434349163,0.00638890056029221,0.00531017901582596,0.431696605458268
"786","THAP8",0.835220032699776,0.0238709590220696,0.0512086610734387,0.00567891206788187,0.0210155117887699,0.00632321726498278,0.0566827060830809
"787","SLX4",0.123244791913468,0.0935275693620103,0.240088545593411,0.0664201535840836,0.0552235587988279,0.0130100260333364,0.408485354714863
"788","CRELD1",0,0.0795727427069422,0.603156648599113,0.00450912499191198,0.0667275414135924,0.0278926320377879,0.218141310250652
"789","DZIP3",0.194473336012443,0.0541678784501372,0.278058779604671,0.0407738013774567,0.0522347847659629,0.000776565182061401,0.379514854607268
"790","ARMC8",0.862740910440826,0.00590538927257984,0.0582310256483318,0.00875355026008891,0.0064790008457357,0.00245532306116733,0.0554348004712703
"791","ESRP1",0.97430279277197,0.0115226528908742,0.00236166612848971,0.0028588657843825,7.3583884560246e-06,0.000450600615047765,0.00849606342078034
"792","LIFR",0.847189401340775,0.0143417601647098,0.00147171671782369,0.0350901452589087,0.00104571718175054,0.000783762923600518,0.100077496412432
"793","IL2RB",0.0326677628893475,0.311635579854563,0.283613639415106,0.00462045914502287,0.00804652753193744,0.0116974426874727,0.34771858847655
"794","UBE2E1",0.381737772562591,0.165749338941358,0.231746727054832,0.0449190212194072,0.0112125018307033,0.000413615943032309,0.164221022448077
"795","NDUFAF3",0.860568545780905,0.0140695762039259,0.0608671965070643,0.00556947147990404,0.0027793152589469,0.0108217679133786,0.0453241268558757
"796","HOOK2",0.529362056628027,0.070881278066578,0.139143886797532,0.0299014023755885,0.0433148206780193,0.0210881522691637,0.166308403185092
"797","POU2F1",0.0676679879182846,0.479554655810639,0.227958794597506,0.000519725470279918,0.0244111223372739,0.0161615557595545,0.183726158106462
"798","FPGT",0.811933657791615,0.0527820520503064,0.0601100850175362,0.00455145566998153,0.00927624005335117,0.000152776172569115,0.0611937332446404
"799","NDUFAF5",0.709477856967233,0.0258684598564357,0.104586397304071,0.0256765897402055,0.0213066699006329,0.00419679747990149,0.108887228751521
"800","CASP5",0.0429501024175386,0.0797874874765895,0.508004065952833,0.00561194371920624,0.0293928826653995,6.4719327247998e-06,0.334247045835709
"801","FILIP1L",0.264700032678743,0.0627809064461749,0.216349878349063,0.0128006358207765,0.000687090283029011,0.000187671472979597,0.442493784949234
"802","MT1B",0.346213973179818,0.101096299656733,0.232187639446768,3.58471704411586e-05,0.0293126724024728,0.0188676617104896,0.272285906433278
"803","THAP1",0.188305588919648,0.157337457303409,0.189742733150347,0.0344933733259738,0.0376499004811607,0.055563347890215,0.336907598929246
"804","WDR31",0.680638985851807,0.0433441680661411,0.0603350381827349,0.00264121358022628,0.0439628626363895,0.000234711718399206,0.168843019964303
"805","CCDC146",0.541213802028178,0.0657487772031276,0.176357105652657,0.00531192209917273,0.00140451812205064,0.00521591524848374,0.20474795964633
"806","GMPPB",0.559091284387868,0.129834765070034,0.0799745765602748,0.00510797540770167,0.00336601707586705,0.000559092847287946,0.222066288650966
"807","THAP6",0.303455436385469,0.0369926450453324,0.0515188669174212,0.0614358332159576,0.0607230530737166,0.0360455345535867,0.449828630808516
"808","C1orf167",0.0541949515242699,0.186326229287593,0.283476868385309,0.066518710445973,0.00415086667437057,0.0161947986266394,0.389137575055846
"809","THTPA",0.710975493946028,0.0369242215762837,0.130221974538388,1.04096353876561e-05,0.00968920333551656,0.00800914252728818,0.104169554441108
"810","ITGB3",0.902860632775989,0.0151020522161719,0.0110177806698214,0.00240767838129376,0.00675454130238571,0.000133378608041661,0.0617239360462964
"811","NHS",0.849945386334449,0.0586895592833961,0.00594407905022862,0.0211819251022381,0.000265561739393377,0.00192568159290276,0.0620478068973922
"812","FASTKD1",0,0.014940085273097,0.451903174853311,0.0258901975566217,0.120219852822549,0.041470184324238,0.345576505170183
"813","SNCAIP",0.718802035300256,0.0901276879531129,0.0795850972700722,0.000346855496297469,0.0147750365454749,0.0140400081247292,0.0823232793100574
"814","HIST1H3I",0.845541817770493,0.0256285457676902,0.0429799845735019,0.00371623116596899,0.00358430950429932,0.0052460591465942,0.0733030520714526
"815","ERP27",0.142004886287332,0.380428847685074,0.0569033110682049,0.00684080144920758,0.000519430513727689,0.00344328634584577,0.409859436650608
"816","MEGF6",0.202492835864498,0.0572733599407316,0.431663586857396,8.6566543826999e-06,0.0472472220908802,0.00423715422220407,0.257077184369908
"817","IL4R",0.873143821766629,0.0494819428491613,0.000125876276565362,0.0236029164566759,0.0018196282604906,5.92219588038062e-05,0.0517665924316736
"818","CASP1",0.0328030544416353,0.268816183010101,0.171389483596213,0.177035741221717,0.00510054668418322,0.00707096208848708,0.337784028957664
"819","METTL1",0.895333572889947,0.0142861275744472,0.0400997592042083,0.000589278585362368,0.00577971561851901,0.00463591005162838,0.0392756360758874
"820","BCL2L11",0.778400912393384,0.00853801097715553,0.0428815187243724,0.0154684376371466,0.00591908795030797,0.00344852654890057,0.145343505768733
"821","SLC20A2",0.24099525283783,0.115147125360264,0.389389082362422,0.00650432589574428,0.0160422048345599,0.0116627462482592,0.220259262460921
"822","ADCK5",0.902435914963046,0.0193685698843356,0.0328527419837328,0.0031912614846708,0.0128856079964681,0.00263753817551054,0.0266283655122358
"823","WISP2",0.958305031566237,0.00638421501496733,4.08941394050456e-05,0.00509770543558281,4.57104577088138e-06,0.000564283960572249,0.0296032988374642
"824","CTNNBIP1",0.85716706649251,0.0202408940710261,0.0393318596836146,0.00104754937205843,0.00152407820995954,0.00830873500806335,0.0723798171627676
"825","RGCC",0.721861295972928,0.0869573701555137,0.0450615802732613,0.00948614662814684,0.0157189855549026,0.000610982643022486,0.120303638772226
"826","HMGB3P1",0.149034805634106,0.200025528502767,0.239396367630736,0.0321783652106344,0.00388390780413528,0.000122724795290881,0.37535830042233
"827","CHODL",0.978005416805475,0.00686602555190417,0.000428281342486684,0.00824949073940121,0.000485740437473633,0.000159225212582997,0.00580581991067604
"828","SLC35E2A",0.150328524492422,0.376682724948475,0.12644165816437,0.00149668827869494,0.0645678249590947,0.00386249215709847,0.276620086999845
"829","DNM3",0.68521412737327,0.0618546163361654,0.00160848514270866,0.0945809420026646,0.0109221636068617,0.00967923312398523,0.136140432414344
"830","TUBGCP5",0.266737083909579,0.0873404668729641,0.242140483391039,0.0170511509430937,0.0295166286276407,0.0477332708491641,0.30948091540652
"831","TLE2",0.948874602666545,0.0084261037666212,0.00876619032519046,0.00653089287318075,2.08145357911068e-05,0.000601805243386297,0.0267795905892856
"832","NFIL3",0.880323406405199,0.0117561976968483,0.0630641787687258,0.000168518009011723,0.000617659728927796,0.00418957248063729,0.0398804669106496
"833","CRYM",0.947211630541423,0.0258796336897535,0.00291738089369953,0.00273227229249294,0.000161956102240981,0.00119282628401559,0.0199043001963749
"834","HIGD1B",0.867695046368157,0.00452704494816064,0.0063316498807884,0.0326310632826262,0.00222547129268143,0.00301690172025168,0.0835728225073345
"835","CPXM2",0.822875337270988,0.0475039138613007,0.0426887068991109,0.0214123662180485,0.000287004900138321,2.14220113064188e-05,0.0652112488391068
"836","RTN2",0.0343314669790828,0.0524689913810303,0.439164372485978,0.0105601389563142,0.03262236787249,0.000533293054126048,0.430319369270979
"837","MTURN",0.924148321880068,0.00695734405467335,0.017527988708357,0.0193454010386135,0.00111630185251182,0.00164393743435432,0.0292607050314223
"838","BST1",0.934877661995087,0.00804257234461495,0.00520564617124107,0.00301098813258664,0.000251903173580895,0.0105234842990178,0.0380877438838713
"839","MAMDC2",0.890554449900286,0.0122121959685937,0.0113228754726197,0.00423969715997005,0.00233922858288771,0.0049287568663833,0.07440279604926
"840","MIPOL1",0.448718277305156,0.153195417921249,0.00270783961695348,0.142614983093967,0.0250937252717943,0.0403973239883229,0.187272432802558
"841","MTERF2",0.45438328960652,0.068986723113869,0.169099929682904,0.0286949134989742,0.0451881665079099,0.0611427300147627,0.172504247575061
"842","HIST1H1B",0.243624776757659,0.406664204497858,0.0532496295715387,0.0285613477668722,0.00773454275444639,0.0131920110501385,0.246973487601487
"843","HSD11B2",0.702233036110084,0.0633603334397505,0.0441238309290631,0.00914346738943702,0.000403929272482472,0.00852270185137541,0.172212701007808
"844","SLC9A9",0.785059742735336,0.0698670061560517,0.0169235044695524,0.055402236001182,0.00182773735472958,2.08750643450012e-05,0.0708988982188029
"845","CAB39L",0.17278722674974,0.0696978586670227,0.0716637858281806,0.167412674495012,0.0383322569362241,0.00813346692556228,0.471972730398258
"846","C22orf46",0.195169325806555,0.1574715069433,0.130794898187716,0.0369833380062396,0.00150975853435206,0.0257285684886012,0.452342604033236
"847","ZNF30",0.35966016623438,0.208960778277583,0.0514157666007397,0.0865992104151522,0.020625529610425,0.0456400058839487,0.227098542977772
"848","CITED4",0.505653785177338,0.0953343640031835,0.000135575078792155,0.0744448327940199,0.0078269268436299,0.0153690751713472,0.30123544093169
"849","SLC25A2",0.784825677208981,0.0286178052911382,0.0308000776942606,0.0436190079913871,0.00643509152669956,0.000955736291534981,0.104746603995998
"850","TMEM139",0.86267997726531,0.00896764129012374,0.0268118056870774,0.00281445524047653,0.00668739389430781,0.0051883335196244,0.0868503931030798
"851","KLF3-AS1",0.82347995874708,0.0567008376877089,0.0244786899762505,0.0154710115522951,0.00159683176551844,0.00411749346198061,0.0741551768091666
"852","RAD51B",0.69717170746012,0.0476653281711648,0.0134682146526719,0.0893698032107631,0.0118530633307256,0.0214562778182156,0.119015605356339
"853","SBSPON",0.886142731750587,0.0159584464771982,0.0202543563542281,0.00375478333088123,0.000100138089089859,0.000587294325290575,0.0732022496727246
"854","IL33",0.452416847928348,0.102123959767315,0.228327578472204,0.0284402585015574,0.018133672713637,0.00562743228261758,0.164930250334321
"855","ACKR4",0.703566925101431,0.0385029991487696,0.0350259423907115,0.0235305882691891,0.000439769717838321,3.75770240800831e-05,0.19889619834798
"856","ZNF239",0.931686645590821,0.00218445809203952,0.0149117118015859,0.000102613572332027,0.00418722321676953,0.00454949368152069,0.0423778540449315
"857","RBM14",0.0680835480685945,0.0153825625955104,0.632138634421427,9.2893501450196e-05,0.0427937529457747,0.0623453200640573,0.179163288403186
"858","ST6GALNAC3",0.820574324823001,0.00485457306379299,0.016622039803075,0.0157079299051511,0.00345680721619632,0.0056541134406557,0.133130211748128
"859","CENPC",0.326162437534343,0.215087462363804,0.167236500147706,0.0352097723899005,0.00842036422028375,0.0241171179970072,0.223766345346955
"860","SLIT3",0.983355711801746,0.00278355094153433,0.000266282996245278,0.00227330631682753,0.000688413113410676,0.000373892256417646,0.0102588425738181
"861","DHRS3",0.425666711393309,0.17264970807274,0.180244890974598,0.0214117578323926,0.00238614994119666,0.00843623489171905,0.189204546894046
"862","PODNL1",0.963675205588592,0.00385009720594874,0.0128064869027883,0.000547264420509567,0.00271139489046939,0.000288442345338099,0.0161211086463539
"863","ANXA7",0.231704771381754,0.267075781967638,0.140648593661659,0.0820186235028283,0.00274465387295008,0.0359303335188842,0.239877242094286
"864","SNHG1",0.205600010293944,0.15548927593944,0.135003193926386,0.0598883478193825,0.0475817177207338,0.0468612799550092,0.349576174345105
"865","GALNT18",0.0941254598508681,0.133009661395927,0.283681635363698,0.0182682672987021,0.00446572248429452,0.00269813974205104,0.463751113864459
"866","BRIP1",0.797839115424256,0.0343581632695913,0.0568141754763107,0.00280930777560914,0.00592872527330582,0.00344553365779216,0.0988049791231349
"867","BCLAF1",0.249667546242023,0.0661004786823379,0.200917720491888,0.108359270687931,0.0449337392127499,0.0720382980671291,0.257982946615941
"868","BBS10",6.63148687960551e-06,0.254141910341413,0.105445184139884,0.0911548321063942,0.00437359047123577,0.134992654807316,0.409885196646877
"869","MYH11",0.983105383626929,0.00195404808791788,0.000168120363598301,0.00217026775121812,0.000392253455944024,0.00113606203979282,0.0110738646745994
"870","RECK",0.965930307940984,0.00440142800821114,0.0047780235402035,0.00119411060975306,0.000198080270939275,9.08383068831844e-06,0.0234889657992203
"871","TSHZ2",0.610328085543916,0.118185893379653,0.00032879514023737,0.0694084187693909,0.00278878903325741,0.0029770790261286,0.195982939107417
"872","CFH",0.977121669123321,0.00156212251904433,0.000757712664599128,0.00526388424113499,0.000530515731079478,0.000103907271067863,0.0146601884497531
"873","SND1-IT1",0.29501218807475,0.0645432902565933,0.178418683135153,0.0191670327920538,0.0601412236204392,0.00178662620639308,0.380930955914617
"874","HDHD3",0.718864056047607,0.0753370136651096,0.0506093529736182,0.0129917209072393,0.0122725653500582,0.0126524393033597,0.117272851753009
"875","COL23A1",0.939414198242091,0.00782941786196262,0.00714587496230941,0.00372424840945459,3.75559339407379e-05,0.00149288947660085,0.0403558151136409
"876","TMEM241",0.478064477672091,0.0633571332704912,0.119825592585418,0.0185771438550879,0.00707497386767671,3.79459344915594e-05,0.313062732814744
"877","SLC15A1",0.528807240096881,0.0857821095865376,0.0208308559483405,0.038920858873629,0.00133529126513997,0.00773253422537068,0.316591110004101
"878","ST3GAL2",0.89731092831955,0.0227226683662936,0.0114134072252077,0.0194507579560275,0.00335725248899332,0.00289722804752902,0.0428477575963987
"879","ARL17B",0.0976389173321488,0.613407699225074,0.0474139641493837,0.0266790750799846,0.00422219676583462,0.0352986345649713,0.175339512882602
"880","PHF3",0.665175281632885,0.0996186265701462,0.0550155656434354,0.0107206361182007,0.00035782893122854,0.0316112244625511,0.137500836641553
"881","ST3GAL4",0.92524731328959,0.0133940448077503,0.0123845903271059,0.000589084360719378,0.00112842267013089,0.00725990823737634,0.0399966363073272
"882","C3orf35",0.885425526332466,0.0100166542896925,0.0460930965560669,0.0129593080633517,0.0116482631156019,0.00884057507295049,0.0250165765698701
"883","RERG",0.853728932086574,0.0170109317063481,0.0309168683081445,0.00310246817502789,0.00117124106117859,0.000543482574328763,0.0935260760883984
"884","PPHLN1",0.815728303651187,0.0304038191355528,0.0475351305562453,1.46358143415151e-05,0.00784325891386956,0.00716779917346939,0.0913070527553349
"885","SELP",0.928886836795813,0.0102340109547627,0.00854442931893535,0.000107413653033704,0.000594039345618591,0.00234540548566993,0.0492878644461672
"886","VPS33A",0.75640118345251,0.006740192204785,0.0788034482569929,0.00291028685035692,0.00975988499329257,0.00309914904198854,0.142285855200074
"887","KANK4",0.799275894476768,0.0197300492424316,0.0139439100146935,0.0136613950029445,0.00758866521157839,0.000281190717270597,0.145518895334313
"888","DESI1",0.947031034310388,0.0106577313508165,0.0103964629295425,0.0023789543550822,0.00159503680676354,0.00123630469921502,0.0267044755481919
"889","RGS16",0.946363703053746,0.00694882390302475,0.000125605720790666,0.0126768603996828,0.00475260637686918,0.000184798904188375,0.028947601641698
"890","ZSCAN26",0.423680439424066,0.0363968696374429,0.1352002096489,0.0285153640960816,0.0684355287320903,0.00712693047849215,0.300644657982927
"891","RASL10A",0.292253568433245,0.0678832395277287,0.0439208635385447,0.0574524799557922,0.036952599102074,0.0482996669709852,0.45323758247163
"892","LOC171391",0.648475144692064,0.080186929102095,0.0494359021156141,0.053966199503656,0.0198437376361012,0.00788597382842432,0.140206113122045
"893","HOXD10",0.97172614845661,0.00241213249671662,0.00372020418042537,0.00282363515276501,0.000474030606415593,0.000674329578371082,0.0181695195286964
"894","TMEM106C",0.767066056323981,0.0553705222004768,0.0642210944811167,0.028037174833177,0.00453449160345333,0.0264709990591932,0.0542996614986021
"895","NEURL1B",0.626311737589471,0.00819322585154169,0.0241693358410371,0.080360805037117,0.00107840525463816,0.00253176746593233,0.257354722960263
"896","EML3",0.164067792162143,0.142640155590204,0.11186500154546,0.0153903388032364,0.0503304235185313,0.0314117049502081,0.484294583430216
"897","UBOX5",0.812473880034419,0.0555923651364552,0.04504771081284,0.0160642282519122,0.0124110690009684,0.00522941872293331,0.0531813280404717
"898","RPGR",0.104769397486499,0.211016189286794,0.209907134373842,0.0776650245896382,0.0201168989670446,0.0210122106703381,0.355513144625844
"899","STAMBPL1",0.0133596288329437,0.0634874283125753,0.0481435874172194,0.198127067446723,0.0240425883770991,0.0867398824317488,0.566099817181691
"900","FBLN5",0.972722387725947,0.00393351441202575,0.000913504708474491,0.00323329342805257,8.25457051958322e-05,0.000943196403401313,0.0181715576169032
"901","KLK1",0.884915318841693,0.0271524045430063,0.0052917719252402,0.0109973999045324,0.00148014187522882,0.00449506743765708,0.0656678954726423
"902","NR1D2",0.0192912932094914,0.128960118361598,0.422181963935322,0.0109908094687269,0.0534120292549213,0.0674849631416347,0.297678822628305
"903","ST6GALNAC1",0.845539165916187,0.0241763333711257,0.0154625907559317,0.031349101032443,0.0049142468721625,0.00343413023522738,0.0751244318169228
